frame,class,label,confidence,x_center,y_center
7,1,Fast,0.370262086391449,896,578
9,1,Fast,0.41229215264320374,910,578
10,1,Fast,0.37339887022972107,916,578
11,1,Fast,0.6120125651359558,924,578
13,1,Fast,0.49089315533638,940,578
14,1,Fast,0.34164339303970337,948,579
15,1,Fast,0.4406385123729706,956,579
16,1,Fast,0.39378243684768677,963,579
17,1,Fast,0.48884525895118713,971,579
18,1,Fast,0.3901672065258026,979,579
18,1,Fast,0.3278771638870239,220,476
22,1,Fast,0.49783089756965637,196,475
22,1,Fast,0.31443485617637634,1007,580
23,1,Fast,0.5279473066329956,1014,580
24,1,Fast,0.48226287961006165,1022,580
25,1,Fast,0.41427040100097656,1029,581
25,1,Fast,0.4013340175151825,178,474
26,1,Fast,0.33390504121780396,1036,581
27,1,Fast,0.49934935569763184,1044,581
36,1,Fast,0.668094277381897,114,471
37,1,Fast,0.6983073353767395,108,471
38,1,Fast,0.6405559778213501,102,470
41,1,Fast,0.4849981665611267,84,470
42,1,Fast,0.6564322113990784,78,469
43,1,Fast,0.7019417881965637,72,469
44,1,Fast,0.3395213782787323,68,468
45,1,Fast,0.4582073986530304,61,468
50,1,Fast,0.4733999967575073,761,559
51,1,Fast,0.48628947138786316,770,559
51,1,Fast,0.3802185356616974,1730,580
52,1,Fast,0.6837779879570007,777,559
52,1,Fast,0.40091240406036377,1228,584
53,1,Fast,0.49670061469078064,786,559
54,1,Fast,0.3666229546070099,795,559
56,1,Fast,0.3949351906776428,1772,580
58,1,Fast,0.5645992755889893,1791,580
59,1,Fast,0.6418949365615845,1799,580
60,1,Fast,0.45409953594207764,1806,580
62,1,Fast,0.449420690536499,1825,580
62,1,Fast,0.429313987493515,1470,508
63,1,Fast,0.5356537699699402,1833,580
63,1,Fast,0.45017290115356445,1465,508
63,1,Fast,0.4417431056499481,1646,542
64,1,Fast,0.650003969669342,1841,579
64,1,Fast,0.48445579409599304,1457,508
65,1,Fast,0.6242125630378723,1629,541
