frame,class,label,confidence,x_center,y_center
0,1,Fast,0.8350284099578857,900,430
0,1,Fast,0.8216732144355774,887,387
0,1,Fast,0.8194566369056702,1009,441
0,1,Fast,0.8137505054473877,855,397
0,1,Fast,0.8009634017944336,965,313
0,1,Fast,0.7869851589202881,1038,677
0,1,Fast,0.7484334111213684,1122,557
0,1,Fast,0.6862300038337708,831,315
0,1,Fast,0.6332769393920898,1098,431
0,1,Fast,0.5881180167198181,1321,698
1,1,Fast,0.8603355288505554,902,434
1,1,Fast,0.8410701155662537,1044,687
1,1,Fast,0.8287280201911926,888,390
1,1,Fast,0.8221036195755005,964,311
1,1,Fast,0.8187993168830872,856,400
1,1,Fast,0.8006829023361206,1119,552
1,1,Fast,0.7811914682388306,1006,436
1,1,Fast,0.7001996040344238,831,317
1,1,Fast,0.6864677667617798,1095,428
1,1,Fast,0.6860191226005554,1313,691
2,1,Fast,0.8603046536445618,1049,696
2,1,Fast,0.8568623661994934,903,438
2,1,Fast,0.8384497165679932,890,394
2,1,Fast,0.8348092436790466,963,309
2,1,Fast,0.8196233510971069,857,403
2,1,Fast,0.7821978330612183,1003,431
2,1,Fast,0.7795191407203674,1115,548
2,1,Fast,0.6686142683029175,832,319
2,1,Fast,0.5579912662506104,1308,685
2,1,Fast,0.46237891912460327,1093,425
2,1,Fast,0.3595525324344635,852,223
3,1,Fast,0.8509392738342285,891,397
3,1,Fast,0.8486907482147217,905,441
3,1,Fast,0.8425844311714172,1055,704
3,1,Fast,0.8272455930709839,962,307
3,1,Fast,0.8236497044563293,858,406
3,1,Fast,0.7665082216262817,1112,544
3,1,Fast,0.7031288146972656,1001,427
3,1,Fast,0.31296488642692566,832,320
4,1,Fast,0.8533828258514404,892,401
4,1,Fast,0.8511360287666321,907,445
4,1,Fast,0.851064145565033,1061,715
4,1,Fast,0.8486373424530029,859,410
4,1,Fast,0.8054003119468689,961,304
4,1,Fast,0.7181442379951477,1109,538
4,1,Fast,0.6691207885742188,998,422
4,1,Fast,0.3208048641681671,1296,672
5,1,Fast,0.873357355594635,908,450
5,1,Fast,0.8496084213256836,859,413
5,1,Fast,0.8399012684822083,1066,725
5,1,Fast,0.8288995623588562,894,405
5,1,Fast,0.7682908773422241,959,302
5,1,Fast,0.7116906642913818,1105,534
5,1,Fast,0.6265652179718018,1290,665
5,1,Fast,0.5430575609207153,833,326
5,1,Fast,0.38935649394989014,994,418
6,1,Fast,0.8768309950828552,1073,735
6,1,Fast,0.871843159198761,910,454
6,1,Fast,0.8552839756011963,860,415
6,1,Fast,0.8423741459846497,896,408
6,1,Fast,0.771852433681488,1101,530
6,1,Fast,0.7540683150291443,958,301
6,1,Fast,0.5568171143531799,833,329
6,1,Fast,0.3752460181713104,1283,659
7,1,Fast,0.8675337433815002,1079,745
7,1,Fast,0.8586772084236145,912,458
7,1,Fast,0.8534667491912842,861,418
7,1,Fast,0.8465631008148193,897,412
7,1,Fast,0.827416718006134,1098,525
7,1,Fast,0.7876354455947876,958,298
7,1,Fast,0.6893954277038574,1278,653
7,1,Fast,0.5324987173080444,835,331
7,1,Fast,0.3748270869255066,1080,410
8,1,Fast,0.8741165399551392,1086,755
8,1,Fast,0.8660154938697815,913,462
8,1,Fast,0.8506557941436768,899,415
8,1,Fast,0.8468819856643677,862,421
8,1,Fast,0.8186113834381104,957,295
8,1,Fast,0.7992119193077087,1096,521
8,1,Fast,0.7549465894699097,835,333
8,1,Fast,0.7523585557937622,1272,648
9,1,Fast,0.8837990760803223,1091,767
9,1,Fast,0.8627309203147888,914,466
9,1,Fast,0.8428618907928467,863,424
9,1,Fast,0.8225592374801636,956,293
9,1,Fast,0.8177283406257629,900,419
9,1,Fast,0.7940869927406311,835,336
9,1,Fast,0.7836571931838989,1092,517
