frame,class,label,confidence,x_center,y_center
0,0,VRU,0.5045903921127319,742,568
0,1,Fast,0.3442978858947754,578,667
0,1,Fast,0.31295114755630493,1041,431
1,1,Fast,0.7875510454177856,573,670
1,1,Fast,0.41614922881126404,1042,429
2,1,Fast,0.8016998767852783,567,674
2,1,Fast,0.37852343916893005,1044,429
3,1,Fast,0.6798140406608582,562,676
4,1,Fast,0.7161195278167725,557,679
5,1,Fast,0.563312292098999,553,683
6,1,Fast,0.7477879524230957,548,685
6,0,VRU,0.41013574600219727,815,597
6,2,Slow,0.31807318329811096,567,747
7,1,Fast,0.6713468432426453,543,688
8,1,Fast,0.7364851832389832,538,691
8,0,VRU,0.5422071814537048,823,593
8,2,Slow,0.42370063066482544,713,586
9,0,VRU,0.7326008081436157,827,590
9,2,Slow,0.5275879502296448,710,588
9,2,Slow,0.48195239901542664,533,694
9,0,VRU,0.36604857444763184,861,496
10,1,Fast,0.6229598522186279,530,697
10,2,Slow,0.5115135908126831,707,590
10,0,VRU,0.38368213176727295,831,588
10,2,Slow,0.35021087527275085,530,697
11,1,Fast,0.8052080273628235,524,700
11,0,VRU,0.6741998791694641,832,586
11,0,VRU,0.3280375301837921,704,592
12,2,Slow,0.626273512840271,518,704
12,0,VRU,0.5967329144477844,834,585
13,1,Fast,0.6800018548965454,513,707
13,0,VRU,0.4303937256336212,696,596
14,1,Fast,0.8368985056877136,508,710
14,0,VRU,0.3295741677284241,693,598
15,1,Fast,0.6616765260696411,503,713
16,1,Fast,0.771203875541687,498,716
17,1,Fast,0.7728785276412964,490,720
18,1,Fast,0.8389979600906372,485,723
18,0,VRU,0.4263654351234436,676,608
19,1,Fast,0.8765234351158142,479,727
19,0,VRU,0.49167966842651367,827,520
19,0,VRU,0.3727954626083374,672,611
19,0,VRU,0.35232147574424744,923,501
20,1,Fast,0.7961266040802002,473,730
20,0,VRU,0.5675574541091919,824,522
20,2,Slow,0.4776862561702728,857,566
21,1,Fast,0.8511008024215698,467,734
21,2,Slow,0.5750975012779236,862,563
21,0,VRU,0.4816399812698364,821,524
21,0,VRU,0.3859971761703491,665,615
21,2,Slow,0.3792949914932251,665,615
22,1,Fast,0.8238508701324463,461,737
22,0,VRU,0.5828463435173035,659,617
22,2,Slow,0.4157671630382538,864,562
