frame,class,label,confidence,x_center,y_center
0,1,Fast,0.763026773929596,893,501
1,1,Fast,0.7537315487861633,883,500
1,1,Fast,0.36219578981399536,1732,487
2,1,Fast,0.7291929721832275,873,500
2,1,Fast,0.47175225615501404,1723,486
2,1,Fast,0.4020039439201355,540,463
3,1,Fast,0.7467072606086731,862,500
3,1,Fast,0.7056527733802795,532,462
3,1,Fast,0.3284454941749573,1040,475
4,1,Fast,0.7934890985488892,1704,487
4,1,Fast,0.7224735021591187,851,499
5,1,Fast,0.8505231142044067,840,500
5,1,Fast,0.5390033721923828,1696,486
5,1,Fast,0.4092276990413666,1285,485
6,1,Fast,0.7900665998458862,830,500
6,1,Fast,0.6666514873504639,1687,486
7,1,Fast,0.7374569773674011,818,499
8,1,Fast,0.6786529421806335,808,500
9,1,Fast,0.7536773681640625,1658,486
10,1,Fast,0.5596058964729309,1650,486
10,1,Fast,0.5414604544639587,786,499
11,1,Fast,0.794802725315094,775,499
11,1,Fast,0.6989466547966003,1640,486
11,1,Fast,0.48104241490364075,1756,516
12,1,Fast,0.6982814073562622,765,498
12,1,Fast,0.6225498914718628,1746,517
12,1,Fast,0.43024319410324097,1631,486
13,1,Fast,0.7313419580459595,1736,517
13,1,Fast,0.6003603935241699,754,498
13,1,Fast,0.35463735461235046,1622,486
13,0,VRU,0.3200558125972748,350,747
14,1,Fast,0.756681501865387,743,498
14,1,Fast,0.5808610916137695,1613,486
14,1,Fast,0.5671009421348572,1724,517
14,1,Fast,0.35158777236938477,440,460
15,1,Fast,0.6969667077064514,733,498
15,1,Fast,0.49867820739746094,1713,516
15,1,Fast,0.48879334330558777,1603,486
15,1,Fast,0.4139559864997864,432,460
16,1,Fast,0.7165125608444214,723,497
16,1,Fast,0.6401346921920776,1702,516
16,1,Fast,0.30612146854400635,1595,486
17,1,Fast,0.7904961705207825,712,497
17,1,Fast,0.6311445832252502,1691,516
17,1,Fast,0.4561278820037842,1585,485
17,1,Fast,0.3877025544643402,415,460
18,1,Fast,0.7223931550979614,702,498
19,1,Fast,0.38987860083580017,1819,488
19,1,Fast,0.3295934498310089,692,497
20,1,Fast,0.6724128127098083,681,498
21,1,Fast,0.7789407968521118,671,497
22,1,Fast,0.6531396508216858,661,496
22,1,Fast,0.564578652381897,1637,516
23,1,Fast,0.686550498008728,650,497
