frame,class,label,confidence,x_center,y_center
0,1,Fast,0.8500235080718994,724,746
1,1,Fast,0.8799043893814087,733,739
1,1,Fast,0.7637842893600464,356,852
2,1,Fast,0.8786763548851013,745,731
2,1,Fast,0.5943712592124939,347,858
2,1,Fast,0.47138530015945435,366,1060
3,1,Fast,0.8943501114845276,754,725
3,1,Fast,0.566120445728302,335,865
3,1,Fast,0.5041428804397583,380,1055
3,2,Slow,0.31284934282302856,1405,267
4,1,Fast,0.8646605610847473,764,719
4,1,Fast,0.7433263659477234,400,1050
4,1,Fast,0.380279004573822,323,871
5,1,Fast,0.8819196224212646,771,713
5,1,Fast,0.8191412091255188,418,1046
5,1,Fast,0.382043719291687,311,878
6,1,Fast,0.866037130355835,431,1035
6,1,Fast,0.8485205173492432,779,706
7,1,Fast,0.8683916926383972,789,700
7,1,Fast,0.8081359267234802,442,1027
8,1,Fast,0.8554174900054932,454,1018
8,1,Fast,0.7720124125480652,799,694
8,1,Fast,0.5206212401390076,274,898
9,1,Fast,0.8619945049285889,463,1008
9,1,Fast,0.6413254141807556,807,689
10,1,Fast,0.8747730255126953,474,1001
10,1,Fast,0.724754810333252,815,683
11,1,Fast,0.8542933464050293,489,991
11,1,Fast,0.6553687453269958,824,677
11,1,Fast,0.3467780351638794,238,920
12,1,Fast,0.866680920124054,500,983
12,1,Fast,0.7719120383262634,829,672
12,1,Fast,0.7032824158668518,225,928
12,2,Slow,0.36005669832229614,1213,308
13,1,Fast,0.8680980801582336,510,975
13,1,Fast,0.800047755241394,838,666
14,1,Fast,0.8771734833717346,519,967
14,1,Fast,0.7232773900032043,845,661
14,1,Fast,0.7228100895881653,199,943
15,1,Fast,0.8692346215248108,531,960
15,1,Fast,0.7907589077949524,854,655
15,1,Fast,0.4658855199813843,186,951
16,1,Fast,0.8594998121261597,544,950
16,0,VRU,0.3381368815898895,21,166
16,2,Slow,0.3134517967700958,1209,311
17,1,Fast,0.8688637018203735,554,943
17,1,Fast,0.5627622008323669,867,646
18,1,Fast,0.8758710026741028,563,936
19,1,Fast,0.855845034122467,575,928
19,2,Slow,0.33812621235847473,1234,311
20,1,Fast,0.8572868704795837,586,920
21,1,Fast,0.8394439816474915,594,913
21,1,Fast,0.3862912356853485,897,624
22,1,Fast,0.8537411689758301,604,905
22,1,Fast,0.3589708209037781,84,1011
23,1,Fast,0.8413798809051514,611,898
24,1,Fast,0.8509001135826111,621,891
25,1,Fast,0.8451637029647827,631,885
25,2,Slow,0.3531048893928528,1197,318
26,1,Fast,0.8644732236862183,641,878
26,2,Slow,0.32391074299812317,1196,319
27,1,Fast,0.8607131242752075,650,872
27,2,Slow,0.3161556124687195,1194,320
28,1,Fast,0.839728832244873,657,865
29,1,Fast,0.8543800115585327,665,858
30,1,Fast,0.8621379137039185,674,852
31,1,Fast,0.8483860492706299,681,846
31,1,Fast,0.568397581577301,956,579
32,1,Fast,0.8314874768257141,692,839
33,1,Fast,0.8280314207077026,702,832
34,1,Fast,0.8124880790710449,708,826
35,1,Fast,0.8403319120407104,718,820
36,1,Fast,0.8410987257957458,722,814
37,1,Fast,0.8285747170448303,729,809
38,1,Fast,0.721310555934906,738,803
39,1,Fast,0.8085644841194153,746,797
40,1,Fast,0.767259955406189,753,792
41,1,Fast,0.7813224792480469,759,787
42,1,Fast,0.5971331596374512,765,781
42,0,VRU,0.408569872379303,1016,536
43,1,Fast,0.8067516684532166,773,775
44,1,Fast,0.8446922302246094,779,770
45,1,Fast,0.7933344841003418,788,764
46,1,Fast,0.7396255731582642,794,759
46,1,Fast,0.35668933391571045,218,893
47,1,Fast,0.7942085862159729,803,753
48,1,Fast,0.8154247403144836,809,748
49,1,Fast,0.8089380860328674,815,743
50,1,Fast,0.7893757820129395,820,739
53,1,Fast,0.3057050108909607,310,882
56,1,Fast,0.5123103857040405,857,710
57,1,Fast,0.7379332780838013,864,705
58,1,Fast,0.7055356502532959,870,701
59,1,Fast,0.777776300907135,877,696
60,1,Fast,0.7843732237815857,882,691
61,1,Fast,0.744821310043335,888,687
62,1,Fast,0.8027051091194153,892,683
63,1,Fast,0.6368045210838318,897,679
64,1,Fast,0.540367066860199,902,675
68,1,Fast,0.6476894617080688,923,659
69,1,Fast,0.6649972796440125,927,654
70,1,Fast,0.5925331711769104,933,650
71,1,Fast,0.5604695081710815,940,647
72,1,Fast,0.6325271725654602,946,643
73,1,Fast,0.38035520911216736,949,639
74,1,Fast,0.40970757603645325,952,635
78,1,Fast,0.41632941365242004,478,963
78,0,VRU,0.35991165041923523,1127,378
79,1,Fast,0.5021047592163086,661,700
79,0,VRU,0.4512200355529785,1124,380
80,0,VRU,0.5125293731689453,1124,381
81,1,Fast,0.4295050799846649,984,609
82,1,Fast,0.4347917139530182,989,606
82,1,Fast,0.33369380235671997,629,717
82,2,Slow,0.31281182169914246,1331,311
83,2,Slow,0.32849735021591187,1332,310
92,2,Slow,0.36831650137901306,1029,573
93,1,Fast,0.3778715133666992,1034,571
94,0,VRU,0.3557075560092926,16,170
97,2,Slow,0.5945443511009216,1051,558
98,1,Fast,0.3167497217655182,1054,556
