frame,class,label,confidence,x_center,y_center
0,1,Fast,0.8674286007881165,890,843
0,1,Fast,0.7816400527954102,904,407
0,1,Fast,0.7401688098907471,954,556
0,2,Slow,0.6054577827453613,935,413
1,1,Fast,0.8753620982170105,891,851
1,1,Fast,0.7866090536117554,951,552
1,1,Fast,0.7456328272819519,903,405
1,1,Fast,0.740505039691925,967,502
1,1,Fast,0.6209390759468079,936,820
1,2,Slow,0.5393746495246887,934,412
2,1,Fast,0.8795993328094482,894,857
2,1,Fast,0.8445418477058411,949,548
2,1,Fast,0.8001783490180969,903,402
2,1,Fast,0.6981823444366455,940,827
2,1,Fast,0.6673107147216797,965,500
2,2,Slow,0.5000100135803223,933,410
3,1,Fast,0.8855993747711182,896,864
3,1,Fast,0.8206659555435181,903,400
3,1,Fast,0.7908849120140076,948,545
3,1,Fast,0.7271398901939392,943,834
3,1,Fast,0.4792459011077881,964,498
3,1,Fast,0.37448546290397644,826,621
4,1,Fast,0.8740547895431519,900,873
4,1,Fast,0.8334775567054749,902,397
4,1,Fast,0.806090772151947,947,541
4,1,Fast,0.7993159890174866,945,843
4,1,Fast,0.7438482046127319,828,626
4,1,Fast,0.5148791074752808,963,496
4,1,Fast,0.4353390336036682,1004,753
5,1,Fast,0.8898036479949951,902,880
5,1,Fast,0.8086397647857666,902,395
5,1,Fast,0.7943896055221558,945,537
5,1,Fast,0.6420726776123047,949,851
5,1,Fast,0.5480273962020874,829,630
5,1,Fast,0.4459647238254547,962,493
6,1,Fast,0.8818960189819336,904,887
6,1,Fast,0.8213369250297546,944,533
6,1,Fast,0.795580267906189,902,393
6,1,Fast,0.6948764324188232,953,860
6,1,Fast,0.575892448425293,830,635
6,1,Fast,0.42118674516677856,998,738
7,1,Fast,0.8811100125312805,906,896
7,1,Fast,0.7663723826408386,901,392
7,1,Fast,0.7526121139526367,832,640
7,1,Fast,0.6640222668647766,955,868
7,1,Fast,0.5582350492477417,943,530
8,1,Fast,0.8799745440483093,909,904
8,1,Fast,0.722963273525238,959,876
8,1,Fast,0.6882311105728149,900,389
8,2,Slow,0.4379570782184601,929,397
8,2,Slow,0.3948069214820862,942,526
8,1,Fast,0.3131762146949768,833,644
9,1,Fast,0.8918085694313049,912,912
9,1,Fast,0.7136339545249939,835,649
9,1,Fast,0.7083067893981934,962,886
9,1,Fast,0.6869536638259888,988,718
9,1,Fast,0.6612421870231628,900,387
9,1,Fast,0.6474379897117615,940,522
9,2,Slow,0.531583309173584,929,396
10,1,Fast,0.8852134943008423,914,920
10,1,Fast,0.8389217257499695,837,654
10,1,Fast,0.8206520676612854,939,519
10,2,Slow,0.6329925060272217,928,394
10,1,Fast,0.6014145612716675,965,894
10,1,Fast,0.4126792252063751,986,712
10,1,Fast,0.33847397565841675,899,386
11,1,Fast,0.879680335521698,917,928
11,1,Fast,0.7698982954025269,838,659
11,1,Fast,0.7554307579994202,938,516
11,1,Fast,0.6673539280891418,983,705
11,1,Fast,0.6227035522460938,898,384
11,2,Slow,0.5683554410934448,927,392
12,1,Fast,0.8773758411407471,920,936
12,1,Fast,0.7591621279716492,980,699
12,1,Fast,0.755392849445343,839,664
12,1,Fast,0.7494573593139648,935,512
12,1,Fast,0.6971391439437866,898,381
12,1,Fast,0.5950904488563538,973,912
12,1,Fast,0.4977056682109833,1212,1049
13,1,Fast,0.8782890439033508,923,945
13,1,Fast,0.8295916318893433,840,669
13,1,Fast,0.7831131815910339,977,694
13,1,Fast,0.7813168168067932,898,378
13,1,Fast,0.748805820941925,977,922
13,1,Fast,0.6630121469497681,934,509
14,1,Fast,0.8847358822822571,926,953
14,1,Fast,0.8294892907142639,841,675
14,1,Fast,0.8242143988609314,932,506
14,1,Fast,0.7546523213386536,897,377
14,1,Fast,0.7159436345100403,975,687
14,1,Fast,0.6451652646064758,980,930
14,2,Slow,0.38185977935791016,925,388
15,1,Fast,0.8878327012062073,929,962
15,1,Fast,0.8566864132881165,842,681
15,1,Fast,0.8476791381835938,931,503
15,1,Fast,0.7030463814735413,897,375
15,2,Slow,0.5947457551956177,925,387
15,1,Fast,0.5847911238670349,984,940
15,1,Fast,0.3571183383464813,1195,1018
16,1,Fast,0.8846973180770874,932,971
16,1,Fast,0.8579645752906799,844,686
16,1,Fast,0.7160418033599854,930,500
16,1,Fast,0.6737574934959412,896,373
16,2,Slow,0.5967457890510559,925,386
16,1,Fast,0.5525661110877991,1189,1009
16,1,Fast,0.5163256525993347,988,951
16,2,Slow,0.33639320731163025,953,469
16,1,Fast,0.32396402955055237,969,675
17,1,Fast,0.8735756278038025,935,980
17,1,Fast,0.864302933216095,845,692
17,1,Fast,0.6665966510772705,896,371
17,2,Slow,0.6429684162139893,924,384
17,1,Fast,0.6084282398223877,1183,1000
17,2,Slow,0.5551111698150635,929,497
17,1,Fast,0.4309222400188446,967,669
17,1,Fast,0.39834722876548767,992,959
17,1,Fast,0.3701184391975403,929,497
18,1,Fast,0.8698118329048157,938,989
18,1,Fast,0.8527189493179321,847,696
18,1,Fast,0.7843351364135742,896,369
18,1,Fast,0.7237894535064697,996,970
18,2,Slow,0.6801512241363525,924,382
18,1,Fast,0.6504685878753662,928,493
18,1,Fast,0.6416504383087158,964,665
19,1,Fast,0.8895297646522522,941,999
19,1,Fast,0.7791512608528137,895,367
19,1,Fast,0.7685086131095886,848,702
19,2,Slow,0.706179141998291,924,381
19,1,Fast,0.545086145401001,926,490
19,2,Slow,0.37215933203697205,948,461
19,1,Fast,0.35494691133499146,1001,980
19,1,Fast,0.30841466784477234,1171,981
20,1,Fast,0.8928993344306946,945,1009
20,1,Fast,0.7887092232704163,925,486
20,1,Fast,0.7769747376441956,894,366
20,1,Fast,0.7233579754829407,850,708
20,2,Slow,0.623586893081665,923,380
