frame,class,label,confidence,x_center,y_center
9,1,Fast,0.34482836723327637,1104,527
13,1,Fast,0.34459322690963745,1133,527
16,1,Fast,0.31181156635284424,482,492
28,1,Fast,0.5700812339782715,1526,505
29,1,Fast,0.6976752877235413,1518,505
30,1,Fast,0.7063532471656799,1511,504
31,1,Fast,0.7298234105110168,1504,504
32,1,Fast,0.680736243724823,1497,504
33,1,Fast,0.7452740669250488,1490,504
34,1,Fast,0.626899003982544,1484,504
35,1,Fast,0.6306986808776855,1477,504
36,1,Fast,0.4935256242752075,363,489
36,1,Fast,0.4045901298522949,1471,504
37,1,Fast,0.45990467071533203,1464,504
39,1,Fast,0.3709369897842407,1451,504
41,1,Fast,0.37751469016075134,1437,503
43,1,Fast,0.6732382774353027,324,491
44,1,Fast,0.6839779615402222,317,491
45,1,Fast,0.7025870084762573,310,491
46,1,Fast,0.6395406723022461,304,491
47,1,Fast,0.4592764973640442,298,491
50,1,Fast,0.4955073297023773,282,487
51,1,Fast,0.4510858952999115,276,487
52,1,Fast,0.3591882884502411,271,487
53,1,Fast,0.4400213360786438,265,487
55,1,Fast,0.41719821095466614,253,487
56,1,Fast,0.42551758885383606,248,488
57,1,Fast,0.3037511706352234,242,487
59,1,Fast,0.34697386622428894,232,487
66,1,Fast,0.4277953803539276,1271,503
68,1,Fast,0.5920549631118774,1258,503
84,1,Fast,0.3134292960166931,1153,502
89,1,Fast,0.35775813460350037,1695,533
90,1,Fast,0.32794031500816345,1703,533
91,1,Fast,0.36589401960372925,1711,533
93,1,Fast,0.48725926876068115,1725,533
98,1,Fast,0.3397822380065918,1762,532
100,1,Fast,0.34004107117652893,1777,533
101,1,Fast,0.3780648112297058,1786,533
102,1,Fast,0.4645630121231079,1793,533
102,1,Fast,0.408975750207901,1648,534
102,1,Fast,0.30588996410369873,299,533
103,1,Fast,0.5030173659324646,1800,532
104,1,Fast,0.6007903218269348,1662,533
104,1,Fast,0.38431987166404724,311,533
105,1,Fast,0.455898255109787,1815,532
106,1,Fast,0.4010058641433716,1678,533
106,1,Fast,0.3568860590457916,1822,531
107,1,Fast,0.39256423711776733,1829,532
125,1,Fast,0.38251712918281555,446,538
126,1,Fast,0.5986882448196411,452,538
127,1,Fast,0.5196900963783264,459,538
128,1,Fast,0.6349846124649048,466,538
129,1,Fast,0.5327211618423462,472,538
129,1,Fast,0.5286096930503845,854,499
130,1,Fast,0.5757569074630737,480,538
131,1,Fast,0.432190477848053,486,539
132,1,Fast,0.5411580801010132,1605,483
132,1,Fast,0.4564836323261261,181,534
133,1,Fast,0.30901291966438293,1602,484
134,1,Fast,0.34022367000579834,505,539
135,1,Fast,0.709253191947937,512,539
136,1,Fast,0.6105040907859802,519,539
137,1,Fast,0.6173396110534668,526,540
140,1,Fast,0.3950147330760956,545,540
202,1,Fast,0.4017047882080078,1109,490
203,1,Fast,0.6411371827125549,1105,491
204,1,Fast,0.6889654994010925,1101,491
205,1,Fast,0.8049730658531189,1095,492
206,1,Fast,0.7630264163017273,1090,492
207,1,Fast,0.6888080835342407,1085,492
228,1,Fast,0.3044932782649994,1115,544
239,1,Fast,0.4018019437789917,1796,495
244,1,Fast,0.392939954996109,305,532
251,1,Fast,0.3755449652671814,1724,495
255,1,Fast,0.6249527335166931,378,534
259,1,Fast,0.35657113790512085,1674,495
261,1,Fast,0.3654814660549164,1661,495
273,1,Fast,0.3484731912612915,496,537
274,1,Fast,0.5452024936676025,503,538
275,1,Fast,0.5795021653175354,511,538
276,1,Fast,0.6077091097831726,518,538
276,0,VRU,0.33853310346603394,129,434
277,1,Fast,0.7332528829574585,525,538
278,1,Fast,0.7477596402168274,531,538
279,1,Fast,0.5773594379425049,539,539
280,1,Fast,0.5128207802772522,546,538
282,1,Fast,0.41371819376945496,559,539
282,1,Fast,0.31995153427124023,1533,495
283,1,Fast,0.416852742433548,566,539
284,1,Fast,0.37316325306892395,572,539
285,1,Fast,0.3234509527683258,578,539
287,1,Fast,0.3487665355205536,1501,495
288,1,Fast,0.5889419913291931,598,540
288,1,Fast,0.38030436635017395,1494,496
289,1,Fast,0.6562221050262451,605,540
290,1,Fast,0.45539963245391846,611,540
291,1,Fast,0.5216334462165833,618,540
