frame,class,label,confidence,x_center,y_center
0,1,Fast,0.7970039248466492,619,634
0,1,Fast,0.7804679274559021,892,505
1,1,Fast,0.8592828512191772,610,639
1,1,Fast,0.7675714492797852,886,508
2,1,Fast,0.8554354906082153,601,643
2,1,Fast,0.773808479309082,880,511
3,1,Fast,0.8489044308662415,591,648
3,1,Fast,0.759772002696991,872,515
3,1,Fast,0.3219614028930664,873,554
4,1,Fast,0.8458577394485474,581,652
4,1,Fast,0.8225688338279724,866,518
4,1,Fast,0.43815943598747253,1141,415
4,1,Fast,0.3566097319126129,1574,221
5,1,Fast,0.8386192917823792,861,520
5,1,Fast,0.8223704695701599,573,657
5,1,Fast,0.5749406814575195,1136,418
5,1,Fast,0.3917134702205658,1576,220
5,1,Fast,0.3436550796031952,852,566
6,1,Fast,0.8429083824157715,562,662
6,1,Fast,0.7946140170097351,855,523
6,1,Fast,0.7582526803016663,1131,421
6,1,Fast,0.6084018349647522,1575,220
7,1,Fast,0.8515664935112,849,526
7,1,Fast,0.8302396535873413,552,668
7,1,Fast,0.6866682767868042,1125,424
7,1,Fast,0.5895633697509766,1576,219
8,1,Fast,0.831768810749054,842,530
8,1,Fast,0.821079432964325,541,672
8,1,Fast,0.4854700565338135,1577,218
9,1,Fast,0.839113712310791,530,677
9,1,Fast,0.8140825629234314,835,532
9,1,Fast,0.6447622179985046,1578,218
9,1,Fast,0.34980902075767517,1033,426
9,2,Slow,0.324640691280365,1474,266
10,1,Fast,0.8124947547912598,519,683
10,1,Fast,0.6200816631317139,829,536
10,1,Fast,0.5712450742721558,1579,217
10,2,Slow,0.34948891401290894,1476,265
10,1,Fast,0.3004796802997589,797,595
11,1,Fast,0.8308823108673096,508,688
11,1,Fast,0.7676180601119995,822,539
11,1,Fast,0.6684065461158752,1104,437
11,2,Slow,0.46587464213371277,1478,263
11,1,Fast,0.38775643706321716,787,601
12,1,Fast,0.8495689630508423,499,693
12,1,Fast,0.7242501378059387,816,542
12,1,Fast,0.6563836336135864,1098,440
13,1,Fast,0.8449597358703613,488,699
13,1,Fast,0.6687292456626892,811,546
13,1,Fast,0.4614807963371277,1582,215
13,1,Fast,0.38959553837776184,1090,444
14,1,Fast,0.8233674764633179,477,704
14,1,Fast,0.7357513904571533,805,549
14,1,Fast,0.7195323705673218,1083,448
14,1,Fast,0.4555022716522217,1582,214
15,1,Fast,0.8446744680404663,1076,450
15,1,Fast,0.8219695687294006,465,709
15,1,Fast,0.7034627199172974,797,553
15,1,Fast,0.5282049775123596,1583,213
15,1,Fast,0.43691667914390564,739,628
16,1,Fast,0.8397599458694458,1070,454
16,1,Fast,0.7873103022575378,454,715
16,1,Fast,0.6639175415039062,790,557
16,1,Fast,0.45129770040512085,1584,213
17,1,Fast,0.8087044358253479,443,720
17,1,Fast,0.7373679876327515,1064,457
17,1,Fast,0.3337347209453583,1584,212
18,1,Fast,0.7820379137992859,432,726
18,1,Fast,0.755379319190979,1057,461
18,1,Fast,0.4953376352787018,778,563
19,1,Fast,0.8385858535766602,419,732
19,1,Fast,0.814033031463623,1050,465
20,1,Fast,0.8205916285514832,405,738
20,1,Fast,0.8095631003379822,1043,469
21,1,Fast,0.849080502986908,1037,473
21,1,Fast,0.783906102180481,393,743
22,1,Fast,0.8592420816421509,1030,476
22,1,Fast,0.8014463782310486,382,749
23,1,Fast,0.8598244190216064,1023,480
23,1,Fast,0.8103249073028564,368,756
23,1,Fast,0.6963910460472107,634,686
24,1,Fast,0.8628360629081726,1015,484
24,1,Fast,0.8192307949066162,355,763
24,1,Fast,0.3419745862483978,616,695
24,1,Fast,0.3403123915195465,730,587
25,1,Fast,0.8610723614692688,1008,488
25,1,Fast,0.8006296157836914,341,770
25,1,Fast,0.6256874203681946,603,703
25,1,Fast,0.5464825630187988,1090,400
26,1,Fast,0.8460622429847717,999,493
26,1,Fast,0.800207257270813,328,777
27,1,Fast,0.8355468511581421,991,496
27,1,Fast,0.8271191120147705,314,784
27,1,Fast,0.44367337226867676,223,1063
27,1,Fast,0.4058825969696045,570,720
28,1,Fast,0.820949912071228,301,790
28,1,Fast,0.799780011177063,983,501
28,1,Fast,0.5394490957260132,261,1053
29,1,Fast,0.8456018567085266,287,797
29,1,Fast,0.7818982601165771,976,505
29,1,Fast,0.7092506289482117,304,1044
30,1,Fast,0.8534957766532898,274,804
30,1,Fast,0.7895054817199707,968,510
30,1,Fast,0.7788251638412476,335,1035
30,1,Fast,0.39855867624282837,1596,203
30,1,Fast,0.3944086730480194,947,473
31,1,Fast,0.8686173558235168,361,1018
31,1,Fast,0.8663578033447266,259,811
31,1,Fast,0.8175962567329407,961,514
32,1,Fast,0.8729339241981506,388,1000
32,1,Fast,0.8540825247764587,244,818
32,1,Fast,0.816374659538269,953,518
32,1,Fast,0.4427586495876312,1597,202
33,1,Fast,0.8884727358818054,413,983
33,1,Fast,0.8621553778648376,228,825
33,1,Fast,0.8458760976791382,945,522
33,1,Fast,0.5368455648422241,1598,201
33,1,Fast,0.3141479194164276,1551,257
34,1,Fast,0.8941625356674194,438,966
34,1,Fast,0.8671247959136963,213,833
34,1,Fast,0.8594524264335632,935,527
34,1,Fast,0.3660672903060913,1634,166
34,1,Fast,0.3180842101573944,1598,201
35,1,Fast,0.8939356207847595,461,951
35,1,Fast,0.8830127716064453,197,840
35,1,Fast,0.8585544228553772,926,532
35,1,Fast,0.5923258066177368,427,796
35,1,Fast,0.5255017280578613,919,488
35,1,Fast,0.4435580372810364,1600,200
35,2,Slow,0.30888688564300537,1518,235
36,1,Fast,0.9002042412757874,486,936
36,1,Fast,0.8699885606765747,181,848
36,1,Fast,0.8500334620475769,916,536
36,1,Fast,0.6367046236991882,407,807
36,1,Fast,0.5471049547195435,914,490
36,1,Fast,0.5043054819107056,1600,199
36,2,Slow,0.36338672041893005,1520,234
37,1,Fast,0.9002170562744141,509,922
37,1,Fast,0.8857957720756531,165,856
37,1,Fast,0.8635390996932983,906,541
37,1,Fast,0.7816022634506226,384,819
37,2,Slow,0.3053794205188751,1522,233
38,1,Fast,0.9051225781440735,531,907
38,1,Fast,0.8564013838768005,896,546
38,1,Fast,0.8526158928871155,148,865
38,1,Fast,0.6966302990913391,363,830
38,1,Fast,0.40437307953834534,1636,165
39,1,Fast,0.8960503339767456,552,894
39,1,Fast,0.8565360903739929,132,874
39,1,Fast,0.8526744842529297,886,551
