frame,track_id,class,x_center,y_center,width,height
0,645876,1,53.0,926.0,50,50
0,645877,1,617.0,634.0,50,50
0,645878,1,892.0,504.0,50,50
0,645879,1,902.0,541.0,50,50
0,645880,1,1172.0,356.0,50,50
0,645881,1,1210.0,360.0,50,50
0,645882,2,1070.0,409.0,50,50
0,645883,1,1164.0,404.0,50,50
0,645884,1,1418.0,230.0,50,50
0,645885,1,1568.0,224.0,50,50
0,645886,1,1466.0,217.0,50,50
0,645887,1,1607.0,212.0,50,50
0,645888,1,1593.0,193.0,50,50
0,645889,1,1532.0,181.0,50,50
0,645890,1,1639.0,167.0,50,50
0,645891,2,1288.0,296.0,50,50
1,645876,1,44.0,933.0,50,50
1,645877,1,610.0,637.0,50,50
1,645878,1,885.0,507.0,50,50
1,645879,1,893.0,546.0,50,50
1,645880,1,1169.0,356.0,50,50
1,645881,1,1206.0,360.0,50,50
1,645882,2,1066.0,410.0,50,50
1,645883,1,1159.0,405.0,50,50
1,645884,1,1418.0,230.0,50,50
1,645885,1,1568.0,223.0,50,50
1,645886,1,1465.0,217.0,50,50
1,645887,1,1607.0,212.0,50,50
1,645888,1,1593.0,192.0,50,50
1,645889,1,1531.0,181.0,50,50
1,645890,1,1639.0,167.0,50,50
1,645891,2,1286.0,297.0,50,50
2,645877,1,601.0,641.0,50,50
2,645878,1,881.0,509.0,50,50
2,645879,1,885.0,550.0,50,50
2,645880,1,1166.0,358.0,50,50
2,645881,1,1203.0,362.0,50,50
2,645882,2,1062.0,412.0,50,50
2,645883,1,1155.0,408.0,50,50
2,645884,1,1416.0,231.0,50,50
2,645885,1,1569.0,222.0,50,50
2,645886,1,1463.0,218.0,50,50
2,645887,1,1608.0,212.0,50,50
2,645888,1,1593.0,191.0,50,50
2,645889,1,1530.0,181.0,50,50
2,645890,1,1639.0,167.0,50,50
2,645891,2,1285.0,298.0,50,50
2,645913,1,1521.0,256.0,50,50
2,645914,1,1654.0,142.0,50,50
3,645877,1,591.0,647.0,50,50
3,645878,1,875.0,513.0,50,50
3,645879,1,874.0,556.0,50,50
3,645880,1,1162.0,359.0,50,50
3,645881,1,1199.0,364.0,50,50
3,645882,2,1059.0,414.0,50,50
3,645883,1,1148.0,412.0,50,50
3,645884,1,1415.0,231.0,50,50
3,645885,1,1570.0,222.0,50,50
3,645886,1,1461.0,219.0,50,50
3,645887,1,1608.0,211.0,50,50
3,645888,1,1594.0,191.0,50,50
3,645889,1,1529.0,182.0,50,50
3,645890,1,1640.0,167.0,50,50
3,645891,2,1281.0,299.0,50,50
3,645913,1,1522.0,254.0,50,50
3,645914,1,1654.0,142.0,50,50
