frame,track_id,class,x_center,y_center,width,height
0,336811,1,1656.0,639.0,50,50
0,336812,1,1735.0,705.0,50,50
0,336813,1,935.0,813.0,50,50
0,336814,1,1263.0,1019.0,50,50
0,336815,1,1019.0,780.0,50,50
0,336816,1,1455.0,487.0,50,50
0,336817,1,1727.0,798.0,50,50
0,336818,1,1563.0,470.0,50,50
0,336819,1,889.0,845.0,50,50
0,336820,1,953.0,556.0,50,50
0,336821,1,823.0,608.0,50,50
0,336822,1,1609.0,617.0,50,50
0,336823,1,904.0,407.0,50,50
0,336824,1,1081.0,795.0,50,50
0,336825,1,968.0,504.0,50,50
0,336826,1,1548.0,482.0,50,50
0,336827,2,934.0,413.0,50,50
0,336828,1,829.0,258.0,50,50
0,336829,1,896.0,348.0,50,50
0,336830,1,538.0,375.0,50,50
0,336831,1,1595.0,602.0,50,50
0,336832,1,1525.0,371.0,50,50
0,336833,1,803.0,213.0,50,50
0,336834,1,1524.0,535.0,50,50
0,336835,1,827.0,194.0,50,50
0,336836,1,1587.0,596.0,50,50
0,336837,1,1545.0,553.0,50,50
0,336838,1,1538.0,546.0,50,50
0,336839,1,1543.0,417.0,50,50
0,336840,1,1539.0,439.0,50,50
0,336841,1,1570.0,586.0,50,50
1,336811,1,1656.0,639.0,50,50
1,336812,1,1735.0,705.0,50,50
1,336813,1,936.0,819.0,50,50
1,336814,1,1258.0,1012.0,50,50
1,336815,1,1015.0,773.0,50,50
1,336816,1,1455.0,487.0,50,50
1,336817,1,1727.0,798.0,50,50
1,336818,1,1563.0,470.0,50,50
1,336819,1,890.0,851.0,50,50
1,336820,1,951.0,552.0,50,50
1,336821,1,824.0,611.0,50,50
1,336822,1,1609.0,617.0,50,50
1,336823,1,903.0,405.0,50,50
1,336824,1,1077.0,789.0,50,50
1,336825,1,967.0,501.0,50,50
1,336826,1,1548.0,482.0,50,50
1,336827,2,933.0,410.0,50,50
1,336828,1,829.0,258.0,50,50
1,336829,1,895.0,346.0,50,50
1,336830,1,539.0,375.0,50,50
1,336831,1,1595.0,602.0,50,50
1,336832,1,1525.0,371.0,50,50
1,336833,1,803.0,213.0,50,50
1,336834,1,1524.0,535.0,50,50
1,336835,1,826.0,194.0,50,50
1,336836,1,1587.0,596.0,50,50
1,336837,1,1545.0,553.0,50,50
1,336838,1,1537.0,546.0,50,50
1,336839,1,1543.0,417.0,50,50
1,336840,1,1539.0,439.0,50,50
1,336841,1,1570.0,586.0,50,50
2,336811,1,1656.0,639.0,50,50
2,336812,1,1735.0,705.0,50,50
2,336813,1,939.0,826.0,50,50
2,336814,1,1253.0,1004.0,50,50
2,336815,1,1012.0,767.0,50,50
2,336816,1,1455.0,487.0,50,50
2,336817,1,1727.0,798.0,50,50
2,336818,1,1563.0,470.0,50,50
2,336819,1,892.0,856.0,50,50
2,336820,1,950.0,549.0,50,50
2,336821,1,825.0,615.0,50,50
2,336822,1,1609.0,617.0,50,50
2,336823,1,902.0,403.0,50,50
2,336824,1,1073.0,785.0,50,50
2,336825,1,966.0,499.0,50,50
2,336826,1,1548.0,482.0,50,50
2,336827,2,932.0,409.0,50,50
2,336828,1,829.0,259.0,50,50
2,336829,1,894.0,343.0,50,50
2,336830,1,542.0,375.0,50,50
2,336831,1,1595.0,602.0,50,50
2,336832,1,1525.0,370.0,50,50
2,336833,1,802.0,213.0,50,50
2,336834,1,1524.0,535.0,50,50
2,336835,1,825.0,195.0,50,50
2,336836,1,1587.0,596.0,50,50
2,336837,1,1545.0,553.0,50,50
2,336838,1,1536.0,546.0,50,50
2,336839,1,1543.0,417.0,50,50
2,336840,1,1539.0,439.0,50,50
2,336841,1,1569.0,586.0,50,50
3,336811,1,1656.0,639.0,50,50
3,336812,1,1735.0,705.0,50,50
3,336813,1,941.0,833.0,50,50
3,336814,1,1247.0,995.0,50,50
3,336815,1,1008.0,759.0,50,50
3,336816,1,1455.0,487.0,50,50
3,336817,1,1727.0,798.0,50,50
3,336818,1,1563.0,470.0,50,50
3,336819,1,895.0,864.0,50,50
3,336820,1,949.0,545.0,50,50
3,336821,1,826.0,620.0,50,50
3,336822,1,1609.0,617.0,50,50
3,336823,1,902.0,400.0,50,50
3,336824,1,1070.0,779.0,50,50
3,336825,-1,964.0,497.0,50,50
3,336826,1,1548.0,482.0,50,50
3,336827,2,931.0,408.0,50,50
3,336828,1,829.0,260.0,50,50
3,336829,1,894.0,341.0,50,50
3,336830,1,544.0,376.0,50,50
3,336831,1,1595.0,602.0,50,50
3,336832,1,1525.0,369.0,50,50
3,336833,1,802.0,213.0,50,50
3,336834,1,1524.0,535.0,50,50
3,336835,1,825.0,195.0,50,50
3,336836,1,1587.0,596.0,50,50
3,336837,1,1545.0,553.0,50,50
3,336838,1,1536.0,546.0,50,50
3,336839,1,1543.0,417.0,50,50
3,336840,1,1539.0,439.0,50,50
3,336841,1,1568.0,586.0,50,50
4,336811,1,1656.0,639.0,50,50
4,336812,1,1735.0,705.0,50,50
4,336813,1,945.0,841.0,50,50
4,336814,1,1242.0,986.0,50,50
4,336815,1,1005.0,751.0,50,50
4,336816,1,1455.0,487.0,50,50
4,336817,1,1727.0,798.0,50,50
4,336818,1,1563.0,470.0,50,50
4,336819,1,898.0,872.0,50,50
4,336820,1,948.0,541.0,50,50
4,336821,1,827.0,625.0,50,50
4,336822,1,1609.0,617.0,50,50
4,336823,1,902.0,397.0,50,50
4,336824,1,1067.0,772.0,50,50
4,336826,1,1548.0,482.0,50,50
4,336827,2,931.0,407.0,50,50
4,336828,1,829.0,262.0,50,50
4,336830,1,547.0,377.0,50,50
4,336831,1,1595.0,602.0,50,50
4,336832,1,1525.0,370.0,50,50
4,336833,1,802.0,213.0,50,50
4,336834,1,1524.0,535.0,50,50
4,336835,1,825.0,196.0,50,50
4,336836,1,1587.0,596.0,50,50
4,336837,1,1544.0,553.0,50,50
4,336838,1,1537.0,546.0,50,50
4,336839,1,1543.0,417.0,50,50
4,336840,1,1539.0,439.0,50,50
4,336841,1,1568.0,586.0,50,50
5,336811,1,1656.0,639.0,50,50
5,336812,1,1735.0,705.0,50,50
5,336813,1,949.0,850.0,50,50
5,336814,1,1236.0,978.0,50,50
5,336815,1,1001.0,745.0,50,50
5,336816,1,1455.0,487.0,50,50
5,336817,1,1727.0,798.0,50,50
5,336818,1,1563.0,470.0,50,50
5,336819,1,901.0,880.0,50,50
5,336820,1,946.0,537.0,50,50
5,336821,1,828.0,629.0,50,50
5,336822,1,1609.0,617.0,50,50
5,336823,1,901.0,395.0,50,50
5,336824,1,1064.0,765.0,50,50
5,336826,1,1548.0,482.0,50,50
5,336828,1,828.0,264.0,50,50
5,336830,1,550.0,378.0,50,50
5,336831,1,1595.0,602.0,50,50
5,336832,1,1525.0,370.0,50,50
5,336833,1,802.0,213.0,50,50
5,336834,1,1524.0,535.0,50,50
5,336836,1,1587.0,596.0,50,50
5,336837,1,1544.0,553.0,50,50
5,336838,1,1537.0,546.0,50,50
5,336839,1,1543.0,417.0,50,50
5,336840,1,1539.0,439.0,50,50
5,336841,1,1568.0,586.0,50,50
6,336811,1,1656.0,639.0,50,50
6,336812,1,1735.0,705.0,50,50
6,336813,1,952.0,858.0,50,50
6,336814,1,1231.0,971.0,50,50
6,336815,1,998.0,737.0,50,50
6,336816,1,1455.0,487.0,50,50
6,336817,1,1727.0,798.0,50,50
6,336818,1,1563.0,470.0,50,50
6,336819,1,903.0,887.0,50,50
6,336820,1,945.0,533.0,50,50
6,336821,1,829.0,634.0,50,50
6,336822,1,1609.0,617.0,50,50
6,336823,1,900.0,393.0,50,50
6,336824,1,1060.0,759.0,50,50
6,336826,1,1548.0,482.0,50,50
6,336828,2,828.0,265.0,50,50
6,336830,1,552.0,379.0,50,50
6,336831,1,1595.0,602.0,50,50
6,336832,1,1525.0,370.0,50,50
6,336833,1,802.0,213.0,50,50
6,336834,1,1524.0,535.0,50,50
6,336836,1,1587.0,596.0,50,50
6,336837,1,1543.0,553.0,50,50
6,336838,1,1538.0,546.0,50,50
6,336839,-1,1543.0,417.0,50,50
6,336840,1,1539.0,439.0,50,50
6,336841,1,1569.0,586.0,50,50
6,336835,1,834.0,203.0,50,50
7,336811,1,1656.0,639.0,50,50
7,336812,1,1735.0,705.0,50,50
7,336813,1,955.0,866.0,50,50
7,336814,1,1226.0,962.0,50,50
7,336815,1,994.0,731.0,50,50
7,336816,1,1455.0,487.0,50,50
7,336817,1,1727.0,798.0,50,50
7,336818,1,1563.0,470.0,50,50
7,336819,1,906.0,895.0,50,50
7,336820,1,943.0,530.0,50,50
7,336821,1,830.0,640.0,50,50
7,336822,1,1609.0,617.0,50,50
7,336823,1,900.0,391.0,50,50
7,336824,1,1057.0,752.0,50,50
7,336826,1,1548.0,482.0,50,50
7,336828,-1,827.0,267.0,50,50
7,336830,1,554.0,379.0,50,50
7,336831,1,1595.0,602.0,50,50
7,336832,1,1525.0,369.0,50,50
7,336833,1,802.0,213.0,50,50
7,336834,1,1524.0,535.0,50,50
7,336836,1,1587.0,596.0,50,50
7,336837,1,1543.0,553.0,50,50
7,336838,1,1538.0,546.0,50,50
7,336839,-1,1543.0,417.0,50,50
7,336840,1,1539.0,439.0,50,50
7,336841,1,1569.0,586.0,50,50
7,336835,1,835.0,205.0,50,50
8,336811,1,1656.0,639.0,50,50
8,336812,1,1735.0,704.0,50,50
8,336813,1,959.0,875.0,50,50
8,336814,1,1221.0,955.0,50,50
8,336815,1,991.0,724.0,50,50
8,336816,1,1455.0,487.0,50,50
8,336817,1,1727.0,798.0,50,50
8,336818,1,1563.0,470.0,50,50
8,336819,1,909.0,903.0,50,50
8,336820,1,942.0,526.0,50,50
8,336821,1,832.0,645.0,50,50
8,336822,1,1609.0,617.0,50,50
8,336823,1,899.0,389.0,50,50
8,336824,1,1054.0,746.0,50,50
8,336826,1,1548.0,482.0,50,50
8,336830,1,557.0,380.0,50,50
8,336831,1,1595.0,602.0,50,50
8,336832,1,1524.0,369.0,50,50
8,336833,1,802.0,213.0,50,50
8,336834,1,1524.0,534.0,50,50
8,336836,1,1587.0,596.0,50,50
8,336837,1,1543.0,553.0,50,50
8,336838,1,1538.0,546.0,50,50
8,336839,1,1542.0,416.0,50,50
8,336840,1,1539.0,439.0,50,50
8,336841,1,1569.0,586.0,50,50
8,336835,1,837.0,207.0,50,50
8,336827,2,929.0,397.0,50,50
9,336811,1,1656.0,639.0,50,50
9,336812,1,1735.0,704.0,50,50
9,336813,1,963.0,884.0,50,50
