frame,track_id,class,x_center,y_center,width,height
0,1081896,1,576.0,492.0,50,50
0,1081897,1,665.0,502.0,50,50
0,1081898,1,175.0,491.0,50,50
0,1081899,1,1072.0,493.0,50,50
0,1081900,1,1725.0,494.0,50,50
0,1081901,1,1040.0,527.0,50,50
0,1081902,1,936.0,541.0,50,50
0,1081903,1,1560.0,541.0,50,50
0,1081904,1,1910.0,537.0,50,50
0,1081905,1,105.0,352.0,50,50
0,1081906,1,1709.0,504.0,50,50
0,1081907,1,1883.0,503.0,50,50
0,1081908,1,1851.0,493.0,50,50
0,1081909,1,1484.0,529.0,50,50
1,1081896,1,570.0,492.0,50,50
1,1081897,1,658.0,502.0,50,50
1,1081898,1,170.0,490.0,50,50
1,1081899,1,1066.0,492.0,50,50
1,1081900,1,1720.0,494.0,50,50
1,1081901,1,1046.0,527.0,50,50
1,1081902,1,941.0,541.0,50,50
1,1081903,1,1565.0,540.0,50,50
1,1081904,-1,1912.0,537.0,50,50
1,1081905,1,105.0,352.0,50,50
1,1081906,1,1702.0,504.0,50,50
1,1081907,1,1876.0,503.0,50,50
1,1081909,1,1490.0,529.0,50,50
2,1081896,1,565.0,492.0,50,50
2,1081897,1,650.0,502.0,50,50
2,1081898,1,163.0,489.0,50,50
2,1081899,1,1060.0,491.0,50,50
2,1081900,1,1716.0,493.0,50,50
2,1081901,1,1051.0,527.0,50,50
2,1081902,1,946.0,540.0,50,50
2,1081903,1,1572.0,540.0,50,50
2,1081905,1,105.0,352.0,50,50
2,1081906,1,1697.0,504.0,50,50
2,1081907,1,1871.0,503.0,50,50
2,1081909,1,1497.0,528.0,50,50
2,1081925,1,292.0,545.0,50,50
2,1081908,1,1839.0,493.0,50,50
3,1081896,1,558.0,492.0,50,50
3,1081897,1,642.0,502.0,50,50
3,1081898,1,156.0,489.0,50,50
3,1081899,1,1053.0,491.0,50,50
3,1081900,1,1711.0,492.0,50,50
3,1081901,1,1059.0,526.0,50,50
3,1081902,1,954.0,539.0,50,50
3,1081903,1,1579.0,540.0,50,50
3,1081905,1,105.0,352.0,50,50
3,1081906,1,1691.0,504.0,50,50
3,1081907,1,1865.0,503.0,50,50
3,1081925,1,296.0,545.0,50,50
3,1081944,1,217.0,473.0,50,50
4,1081896,1,553.0,492.0,50,50
4,1081897,1,633.0,502.0,50,50
4,1081898,1,148.0,489.0,50,50
4,1081899,1,1045.0,491.0,50,50
4,1081900,1,1705.0,493.0,50,50
4,1081901,1,1067.0,526.0,50,50
4,1081902,1,961.0,539.0,50,50
4,1081903,1,1587.0,541.0,50,50
4,1081905,1,105.0,352.0,50,50
4,1081925,-1,302.0,545.0,50,50
4,1081944,1,211.0,472.0,50,50
5,1081896,1,547.0,491.0,50,50
5,1081897,1,626.0,502.0,50,50
5,1081898,1,140.0,488.0,50,50
5,1081899,1,1038.0,492.0,50,50
5,1081900,1,1700.0,493.0,50,50
5,1081901,1,1075.0,526.0,50,50
5,1081902,1,968.0,539.0,50,50
5,1081903,1,1594.0,540.0,50,50
5,1081905,1,105.0,352.0,50,50
5,1081925,1,308.0,545.0,50,50
5,1081944,1,205.0,471.0,50,50
5,1081970,1,1730.0,545.0,50,50
6,1081896,1,540.0,491.0,50,50
6,1081897,1,617.0,502.0,50,50
6,1081898,1,132.0,488.0,50,50
6,1081899,1,1030.0,492.0,50,50
6,1081900,1,1695.0,493.0,50,50
6,1081901,1,1082.0,526.0,50,50
6,1081902,1,974.0,539.0,50,50
6,1081903,1,1601.0,540.0,50,50
6,1081905,1,105.0,352.0,50,50
6,1081925,1,313.0,545.0,50,50
6,1081944,1,201.0,471.0,50,50
6,1081970,1,1736.0,544.0,50,50
7,1081896,1,534.0,490.0,50,50
7,1081897,1,608.0,502.0,50,50
7,1081898,1,125.0,488.0,50,50
7,1081899,1,1023.0,493.0,50,50
7,1081901,1,1090.0,526.0,50,50
7,1081902,1,980.0,539.0,50,50
7,1081903,1,1608.0,540.0,50,50
7,1081905,1,105.0,352.0,50,50
7,1081925,1,318.0,545.0,50,50
7,1081944,1,194.0,471.0,50,50
7,1081970,1,1743.0,543.0,50,50
7,1082001,1,960.0,527.0,50,50
8,1081896,1,528.0,490.0,50,50
8,1081897,1,600.0,502.0,50,50
8,1081898,1,117.0,488.0,50,50
8,1081899,1,1016.0,493.0,50,50
8,1081901,1,1097.0,526.0,50,50
8,1081902,1,988.0,539.0,50,50
8,1081903,-1,1615.0,541.0,50,50
8,1081905,1,105.0,352.0,50,50
8,1081925,1,324.0,545.0,50,50
8,1081944,1,188.0,471.0,50,50
8,1081970,1,1750.0,543.0,50,50
8,1082001,1,967.0,527.0,50,50
8,1081900,1,1684.0,493.0,50,50
9,1081896,1,522.0,490.0,50,50
9,1081897,1,592.0,502.0,50,50
9,1081898,1,109.0,487.0,50,50
9,1081899,1,1009.0,492.0,50,50
9,1081901,1,1104.0,526.0,50,50
9,1081902,1,995.0,539.0,50,50
9,1081903,1,1622.0,540.0,50,50
9,1081905,1,105.0,352.0,50,50
9,1081925,1,330.0,546.0,50,50
9,1081944,1,182.0,471.0,50,50
9,1081970,1,1756.0,543.0,50,50
10,1081896,1,517.0,490.0,50,50
10,1081897,1,584.0,501.0,50,50
10,1081898,-1,102.0,486.0,50,50
10,1081899,1,1000.0,492.0,50,50
10,1081901,1,1112.0,526.0,50,50
10,1081902,1,1002.0,539.0,50,50
10,1081903,1,1628.0,540.0,50,50
10,1081905,1,105.0,352.0,50,50
10,1081925,1,335.0,546.0,50,50
10,1081944,1,177.0,471.0,50,50
10,1081970,1,1763.0,543.0,50,50
10,1082001,1,982.0,527.0,50,50
11,1081896,1,510.0,490.0,50,50
11,1081897,1,576.0,501.0,50,50
11,1081899,1,995.0,492.0,50,50
11,1081901,1,1119.0,526.0,50,50
11,1081903,1,1636.0,540.0,50,50
11,1081905,1,105.0,352.0,50,50
11,1081925,1,340.0,546.0,50,50
11,1081944,1,171.0,471.0,50,50
11,1081970,1,1770.0,543.0,50,50
12,1081896,1,504.0,489.0,50,50
12,1081897,1,569.0,500.0,50,50
12,1081899,1,988.0,493.0,50,50
12,1081901,1,1126.0,526.0,50,50
12,1081903,1,1642.0,540.0,50,50
12,1081905,1,105.0,352.0,50,50
12,1081925,1,346.0,546.0,50,50
12,1081970,1,1776.0,543.0,50,50
12,1082001,1,997.0,528.0,50,50
13,1081896,1,499.0,489.0,50,50
13,1081897,1,559.0,500.0,50,50
13,1081899,-1,982.0,492.0,50,50
13,1081901,1,1133.0,526.0,50,50
13,1081903,1,1648.0,540.0,50,50
13,1081905,1,105.0,352.0,50,50
13,1081925,1,352.0,546.0,50,50
13,1082074,1,125.0,327.0,50,50
13,1081900,1,1655.0,492.0,50,50
14,1081896,1,492.0,490.0,50,50
14,1081897,1,553.0,500.0,50,50
14,1081899,1,974.0,492.0,50,50
14,1081901,1,1141.0,525.0,50,50
14,1081903,1,1655.0,540.0,50,50
14,1081905,1,105.0,352.0,50,50
14,1081925,1,357.0,547.0,50,50
14,1082074,1,125.0,327.0,50,50
14,1081900,1,1650.0,493.0,50,50
14,1081902,1,1025.0,539.0,50,50
14,1081970,1,1788.0,542.0,50,50
15,1081896,1,486.0,491.0,50,50
15,1081897,1,545.0,500.0,50,50
15,1081899,1,967.0,492.0,50,50
15,1081901,1,1148.0,526.0,50,50
15,1081903,1,1662.0,540.0,50,50
15,1081905,1,105.0,352.0,50,50
15,1081925,1,363.0,547.0,50,50
15,1082074,1,125.0,327.0,50,50
15,1081900,1,1646.0,493.0,50,50
15,1081902,1,1032.0,539.0,50,50
15,1081970,1,1794.0,542.0,50,50
16,1081896,1,481.0,491.0,50,50
16,1081897,1,537.0,500.0,50,50
16,1081899,1,959.0,491.0,50,50
16,1081901,1,1155.0,526.0,50,50
16,1081903,1,1669.0,540.0,50,50
16,1081905,1,105.0,352.0,50,50
16,1081925,1,368.0,547.0,50,50
16,1082074,1,125.0,327.0,50,50
16,1081900,1,1641.0,493.0,50,50
16,1081902,1,1038.0,539.0,50,50
16,1082106,1,1602.0,526.0,50,50
16,1081898,1,59.0,485.0,50,50
17,1081896,1,475.0,491.0,50,50
17,1081897,1,529.0,500.0,50,50
17,1081899,1,952.0,491.0,50,50
17,1081901,1,1163.0,526.0,50,50
17,1081905,1,105.0,352.0,50,50
17,1081925,1,373.0,547.0,50,50
17,1082074,1,125.0,327.0,50,50
17,1081900,1,1636.0,493.0,50,50
17,1081902,1,1046.0,540.0,50,50
17,1082106,1,1609.0,526.0,50,50
17,1081898,1,51.0,485.0,50,50
18,1081896,1,469.0,491.0,50,50
18,1081897,1,521.0,500.0,50,50
18,1081899,1,945.0,491.0,50,50
18,1081901,1,1170.0,527.0,50,50
18,1081905,1,106.0,352.0,50,50
18,1081925,1,379.0,547.0,50,50
18,1082074,1,125.0,327.0,50,50
18,1081900,-1,1630.0,492.0,50,50
18,1081902,1,1054.0,540.0,50,50
18,1082106,1,1616.0,527.0,50,50
18,1081898,1,44.0,485.0,50,50
18,1081970,1,1810.0,543.0,50,50
18,1081903,1,1683.0,540.0,50,50
19,1081896,1,463.0,491.0,50,50
19,1081897,1,514.0,500.0,50,50
19,1081899,1,938.0,491.0,50,50
19,1081901,1,1178.0,526.0,50,50
19,1081905,1,106.0,351.0,50,50
19,1081925,1,384.0,547.0,50,50
19,1082074,1,125.0,327.0,50,50
19,1081902,1,1060.0,540.0,50,50
19,1082106,-1,1624.0,527.0,50,50
