frame,track_id,class,x_center,y_center,width,height
0,882106,1,646.0,622.0,50,50
0,882107,2,572.0,646.0,50,50
0,882108,2,754.0,557.0,50,50
0,882109,2,903.0,491.0,50,50
0,882110,1,127.0,867.0,50,50
0,882111,2,782.0,589.0,50,50
1,882106,1,640.0,624.0,50,50
1,882107,1,568.0,649.0,50,50
1,882108,2,749.0,559.0,50,50
1,882109,2,905.0,488.0,50,50
1,882110,-1,121.0,870.0,50,50
2,882106,1,636.0,627.0,50,50
2,882107,2,564.0,651.0,50,50
2,882108,-1,746.0,561.0,50,50
2,882110,1,113.0,874.0,50,50
2,882121,1,1098.0,318.0,50,50
3,882106,1,630.0,630.0,50,50
3,882107,2,560.0,654.0,50,50
3,882110,1,106.0,880.0,50,50
3,882121,1,1096.0,318.0,50,50
3,882127,1,114.0,918.0,50,50
4,882106,1,625.0,633.0,50,50
4,882107,1,555.0,656.0,50,50
4,882110,1,96.0,883.0,50,50
4,882121,1,1095.0,319.0,50,50
5,882106,1,620.0,636.0,50,50
5,882107,2,550.0,659.0,50,50
5,882110,1,86.0,888.0,50,50
5,882121,1,1095.0,320.0,50,50
6,882106,1,615.0,639.0,50,50
6,882107,1,546.0,662.0,50,50
6,882110,1,76.0,893.0,50,50
6,882143,1,76.0,938.0,50,50
7,882106,1,609.0,643.0,50,50
7,882107,1,541.0,665.0,50,50
7,882110,1,68.0,898.0,50,50
7,882143,1,63.0,945.0,50,50
7,882150,2,807.0,573.0,50,50
8,882106,1,604.0,647.0,50,50
8,882107,2,536.0,668.0,50,50
8,882143,1,50.0,952.0,50,50
8,882150,2,809.0,570.0,50,50
9,882106,1,598.0,650.0,50,50
9,882107,1,532.0,671.0,50,50
9,882143,1,36.0,960.0,50,50
9,882150,-1,813.0,568.0,50,50
9,882108,1,715.0,580.0,50,50
9,882110,1,49.0,907.0,50,50
10,882106,1,593.0,653.0,50,50
10,882107,2,526.0,674.0,50,50
10,882143,1,26.0,968.0,50,50
10,882150,2,818.0,565.0,50,50
10,882170,1,65.0,925.0,50,50
10,882110,1,41.0,912.0,50,50
11,882106,1,587.0,655.0,50,50
11,882107,2,521.0,676.0,50,50
11,882143,1,19.0,974.0,50,50
11,882150,2,821.0,563.0,50,50
11,882170,1,55.0,929.0,50,50
11,882110,1,31.0,917.0,50,50
12,882106,1,581.0,659.0,50,50
12,882107,1,516.0,679.0,50,50
12,882143,1,11.0,980.0,50,50
12,882150,2,825.0,561.0,50,50
12,882170,1,46.0,934.0,50,50
12,882186,2,832.0,489.0,50,50
13,882106,1,575.0,662.0,50,50
13,882107,2,511.0,682.0,50,50
13,882143,1,4.0,987.0,50,50
13,882150,2,828.0,559.0,50,50
13,882170,1,35.0,940.0,50,50
13,882186,2,830.0,491.0,50,50
14,882106,1,569.0,667.0,50,50
14,882107,1,506.0,685.0,50,50
14,882150,2,831.0,556.0,50,50
14,882170,1,26.0,944.0,50,50
14,882186,2,827.0,493.0,50,50
15,882106,1,563.0,670.0,50,50
15,882107,1,501.0,688.0,50,50
15,882150,2,835.0,553.0,50,50
15,882170,1,21.0,950.0,50,50
15,882186,2,825.0,495.0,50,50
16,882106,1,557.0,674.0,50,50
16,882107,2,496.0,691.0,50,50
16,882150,2,838.0,551.0,50,50
16,882186,2,821.0,498.0,50,50
17,882106,1,551.0,677.0,50,50
17,882107,2,491.0,694.0,50,50
17,882150,2,842.0,549.0,50,50
17,882186,2,818.0,500.0,50,50
18,882106,1,545.0,680.0,50,50
18,882107,1,485.0,697.0,50,50
18,882150,2,845.0,546.0,50,50
18,882186,2,815.0,502.0,50,50
19,882106,1,539.0,684.0,50,50
19,882107,1,480.0,700.0,50,50
19,882150,-1,848.0,545.0,50,50
19,882186,2,812.0,503.0,50,50
20,882106,1,532.0,688.0,50,50
20,882107,1,474.0,704.0,50,50
20,882108,1,663.0,612.0,50,50
21,882106,1,527.0,692.0,50,50
21,882107,2,469.0,707.0,50,50
22,882106,1,520.0,695.0,50,50
22,882107,2,464.0,710.0,50,50
22,882186,2,803.0,508.0,50,50
22,882108,1,654.0,618.0,50,50
23,882106,1,514.0,699.0,50,50
23,882107,1,458.0,713.0,50,50
23,882186,2,800.0,510.0,50,50
23,882108,1,649.0,622.0,50,50
24,882106,1,506.0,704.0,50,50
24,882107,1,452.0,716.0,50,50
24,882186,2,797.0,512.0,50,50
24,882108,1,643.0,625.0,50,50
24,882251,1,142.0,883.0,50,50
24,882150,2,864.0,534.0,50,50
25,882106,1,500.0,708.0,50,50
25,882107,1,447.0,720.0,50,50
25,882251,1,134.0,887.0,50,50
25,882259,1,707.0,569.0,50,50
25,882150,2,868.0,531.0,50,50
26,882106,1,494.0,711.0,50,50
26,882107,1,441.0,723.0,50,50
26,882251,1,125.0,893.0,50,50
26,882150,2,870.0,529.0,50,50
27,882106,1,487.0,715.0,50,50
27,882107,1,434.0,727.0,50,50
27,882251,1,116.0,897.0,50,50
27,882150,-1,873.0,528.0,50,50
27,882186,1,787.0,520.0,50,50
27,882108,2,628.0,635.0,50,50
28,882106,1,479.0,719.0,50,50
28,882107,1,427.0,730.0,50,50
28,882251,1,106.0,902.0,50,50
28,882186,1,783.0,522.0,50,50
29,882106,1,473.0,723.0,50,50
29,882107,1,422.0,734.0,50,50
29,882251,1,97.0,907.0,50,50
29,882186,1,780.0,524.0,50,50
30,882106,1,466.0,727.0,50,50
30,882107,1,416.0,737.0,50,50
30,882186,1,776.0,526.0,50,50
31,882106,1,458.0,732.0,50,50
31,882107,1,410.0,740.0,50,50
31,882186,1,773.0,528.0,50,50
31,882286,1,686.0,583.0,50,50
31,882108,1,604.0,649.0,50,50
32,882106,1,451.0,736.0,50,50
32,882107,1,405.0,743.0,50,50
32,882186,1,770.0,530.0,50,50
32,882286,-1,683.0,585.0,50,50
32,882108,1,598.0,653.0,50,50
32,882251,1,67.0,923.0,50,50
33,882106,1,443.0,740.0,50,50
33,882107,1,399.0,746.0,50,50
33,882186,-1,767.0,532.0,50,50
33,882286,1,677.0,587.0,50,50
33,882108,1,593.0,656.0,50,50
33,882251,1,58.0,928.0,50,50
34,882106,1,436.0,744.0,50,50
34,882107,1,393.0,749.0,50,50
34,882286,1,674.0,590.0,50,50
34,882108,1,587.0,659.0,50,50
34,882251,1,48.0,933.0,50,50
35,882106,1,428.0,748.0,50,50
35,882107,1,385.0,754.0,50,50
35,882286,1,669.0,593.0,50,50
35,882108,1,582.0,662.0,50,50
35,882251,1,39.0,938.0,50,50
36,882106,1,421.0,752.0,50,50
36,882107,1,380.0,757.0,50,50
36,882108,1,576.0,666.0,50,50
36,882251,1,30.0,942.0,50,50
36,882316,0,932.0,441.0,50,50
36,882317,1,983.0,395.0,50,50
37,882106,1,414.0,757.0,50,50
37,882107,1,374.0,761.0,50,50
37,882108,1,569.0,670.0,50,50
37,882251,1,25.0,947.0,50,50
37,882316,0,929.0,443.0,50,50
37,882317,-1,982.0,396.0,50,50
37,882286,1,661.0,597.0,50,50
38,882106,1,406.0,761.0,50,50
38,882107,1,368.0,764.0,50,50
38,882108,1,564.0,674.0,50,50
38,882251,1,20.0,952.0,50,50
38,882316,0,927.0,445.0,50,50
39,882106,1,399.0,765.0,50,50
39,882107,1,360.0,767.0,50,50
39,882108,1,558.0,678.0,50,50
39,882316,0,924.0,447.0,50,50
40,882106,1,390.0,770.0,50,50
40,882107,1,354.0,771.0,50,50
40,882108,1,550.0,681.0,50,50
40,882316,-1,921.0,449.0,50,50
40,882251,1,10.0,959.0,50,50
41,882106,1,382.0,775.0,50,50
41,882107,1,348.0,774.0,50,50
41,882108,1,544.0,685.0,50,50
41,882346,1,37.0,1022.0,50,50
41,882251,2,6.0,962.0,50,50
41,882286,1,644.0,608.0,50,50
42,882106,1,373.0,779.0,50,50
42,882107,1,340.0,778.0,50,50
42,882108,1,537.0,688.0,50,50
42,882346,1,49.0,1015.0,50,50
42,882286,1,639.0,611.0,50,50
42,882186,2,735.0,551.0,50,50
42,882316,0,915.0,452.0,50,50
43,882106,1,365.0,784.0,50,50
43,882107,1,334.0,782.0,50,50
43,882108,1,531.0,692.0,50,50
43,882346,1,65.0,1005.0,50,50
43,882286,1,635.0,613.0,50,50
43,882316,0,912.0,454.0,50,50
44,882106,1,357.0,789.0,50,50
44,882107,1,327.0,785.0,50,50
44,882108,-1,524.0,696.0,50,50
44,882346,1,80.0,997.0,50,50
44,882286,1,630.0,615.0,50,50
44,882316,0,910.0,455.0,50,50
45,882106,1,347.0,794.0,50,50
45,882107,1,320.0,789.0,50,50
45,882346,1,93.0,990.0,50,50
45,882286,1,626.0,618.0,50,50
45,882316,0,908.0,457.0,50,50
46,882106,1,338.0,798.0,50,50
46,882107,1,315.0,792.0,50,50
46,882346,1,107.0,982.0,50,50
46,882286,1,622.0,621.0,50,50
46,882316,0,906.0,459.0,50,50
46,882379,1,1047.0,358.0,50,50
46,882108,1,511.0,704.0,50,50
47,882106,1,329.0,803.0,50,50
47,882346,1,122.0,975.0,50,50
47,882286,1,618.0,623.0,50,50
47,882316,0,903.0,461.0,50,50
47,882388,0,965.0,477.0,50,50
47,882108,1,505.0,708.0,50,50
48,882106,1,321.0,807.0,50,50
48,882346,1,136.0,967.0,50,50
48,882286,1,613.0,626.0,50,50
48,882316,0,901.0,463.0,50,50
48,882388,0,967.0,476.0,50,50
48,882108,1,498.0,712.0,50,50
48,882259,2,710.0,567.0,50,50
49,882106,1,306.0,811.0,50,50
49,882346,1,150.0,959.0,50,50
49,882286,1,609.0,629.0,50,50
49,882388,0,969.0,475.0,50,50
49,882108,1,491.0,716.0,50,50
50,882106,1,299.0,816.0,50,50
50,882346,1,163.0,952.0,50,50
50,882286,1,605.0,632.0,50,50
50,882108,1,483.0,720.0,50,50
50,882186,2,704.0,570.0,50,50
50,882107,1,294.0,812.0,50,50
51,882106,-1,290.0,821.0,50,50
51,882346,1,176.0,944.0,50,50
51,882286,1,600.0,634.0,50,50
51,882108,1,476.0,724.0,50,50
51,882186,2,700.0,573.0,50,50
51,882107,1,286.0,815.0,50,50
52,882106,1,282.0,827.0,50,50
52,882346,1,189.0,937.0,50,50
52,882286,1,595.0,637.0,50,50
52,882108,1,469.0,728.0,50,50
52,882107,1,275.0,819.0,50,50
52,882426,1,35.0,1064.0,50,50
52,882388,0,974.0,471.0,50,50
53,882346,1,202.0,930.0,50,50
53,882286,1,591.0,640.0,50,50
53,882108,1,462.0,732.0,50,50
53,882107,1,265.0,822.0,50,50
53,882426,1,46.0,1061.0,50,50
53,882388,-1,975.0,470.0,50,50
53,882186,1,691.0,578.0,50,50
54,882346,1,215.0,923.0,50,50
54,882286,1,586.0,643.0,50,50
54,882108,1,454.0,736.0,50,50
54,882107,1,257.0,826.0,50,50
54,882426,1,56.0,1058.0,50,50
54,882186,1,687.0,581.0,50,50
54,882106,1,263.0,838.0,50,50
55,882346,1,226.0,917.0,50,50
55,882286,1,581.0,645.0,50,50
55,882108,1,446.0,740.0,50,50
55,882107,1,248.0,829.0,50,50
55,882426,1,66.0,1053.0,50,50
55,882186,1,683.0,583.0,50,50
55,882106,1,254.0,843.0,50,50
56,882286,1,575.0,648.0,50,50
56,882108,1,439.0,745.0,50,50
56,882426,1,75.0,1047.0,50,50
56,882106,1,244.0,849.0,50,50
56,882150,0,947.0,473.0,50,50
57,882286,1,571.0,651.0,50,50
57,882108,1,431.0,749.0,50,50
57,882426,1,83.0,1042.0,50,50
57,882106,1,233.0,853.0,50,50
57,882468,1,527.0,657.0,50,50
57,882150,-1,949.0,472.0,50,50
57,882346,1,249.0,904.0,50,50
57,882186,2,674.0,588.0,50,50
58,882286,1,565.0,654.0,50,50
58,882108,1,423.0,754.0,50,50
58,882426,1,93.0,1036.0,50,50
58,882106,1,223.0,860.0,50,50
58,882468,1,522.0,660.0,50,50
58,882346,1,261.0,897.0,50,50
58,882107,1,224.0,842.0,50,50
59,882286,1,560.0,657.0,50,50
59,882108,1,415.0,759.0,50,50
59,882426,1,102.0,1032.0,50,50
59,882106,1,213.0,867.0,50,50
59,882468,1,517.0,662.0,50,50
59,882346,1,273.0,890.0,50,50
59,882107,1,215.0,847.0,50,50
59,882186,2,665.0,594.0,50,50
60,882286,1,555.0,659.0,50,50
60,882108,1,406.0,764.0,50,50
60,882426,1,111.0,1026.0,50,50
60,882106,1,203.0,873.0,50,50
60,882468,1,512.0,665.0,50,50
60,882346,1,284.0,883.0,50,50
60,882107,1,206.0,851.0,50,50
60,882186,2,661.0,597.0,50,50
61,882286,1,549.0,663.0,50,50
61,882108,1,397.0,768.0,50,50
61,882426,1,120.0,1021.0,50,50
61,882106,1,192.0,879.0,50,50
61,882468,1,506.0,668.0,50,50
61,882346,1,296.0,876.0,50,50
61,882107,1,198.0,855.0,50,50
61,882186,1,656.0,599.0,50,50
61,882504,1,1024.0,373.0,50,50
61,882316,2,861.0,489.0,50,50
62,882286,1,544.0,666.0,50,50
62,882108,1,390.0,772.0,50,50
62,882426,1,128.0,1016.0,50,50
62,882106,1,181.0,885.0,50,50
62,882468,1,502.0,670.0,50,50
62,882107,1,190.0,859.0,50,50
62,882186,2,652.0,602.0,50,50
62,882504,1,1023.0,373.0,50,50
62,882516,0,1056.0,384.0,50,50
63,882286,1,539.0,669.0,50,50
63,882108,1,381.0,777.0,50,50
63,882426,1,137.0,1011.0,50,50
63,882106,1,171.0,891.0,50,50
63,882468,1,497.0,673.0,50,50
63,882107,1,182.0,863.0,50,50
63,882516,0,1059.0,383.0,50,50
64,882286,1,535.0,672.0,50,50
64,882108,1,372.0,782.0,50,50
64,882426,1,145.0,1005.0,50,50
64,882106,1,159.0,896.0,50,50
64,882468,1,492.0,675.0,50,50
64,882107,1,173.0,867.0,50,50
64,882186,2,643.0,607.0,50,50
64,882504,1,1019.0,376.0,50,50
65,882286,1,528.0,675.0,50,50
65,882108,1,363.0,787.0,50,50
65,882426,1,154.0,1000.0,50,50
65,882106,1,148.0,903.0,50,50
65,882468,1,487.0,678.0,50,50
65,882107,1,164.0,872.0,50,50
65,882186,1,639.0,609.0,50,50
65,882504,1,1018.0,377.0,50,50
66,882286,1,523.0,678.0,50,50
66,882108,1,355.0,792.0,50,50
66,882426,1,162.0,995.0,50,50
66,882106,1,137.0,910.0,50,50
66,882468,1,481.0,681.0,50,50
66,882107,1,156.0,877.0,50,50
66,882186,2,634.0,612.0,50,50
66,882504,1,1016.0,378.0,50,50
66,882346,1,349.0,846.0,50,50
66,882316,1,844.0,500.0,50,50
67,882286,1,517.0,681.0,50,50
67,882108,1,346.0,796.0,50,50
67,882426,1,170.0,990.0,50,50
67,882106,1,125.0,916.0,50,50
67,882468,1,476.0,684.0,50,50
67,882107,1,146.0,881.0,50,50
67,882504,1,1015.0,380.0,50,50
67,882346,1,358.0,840.0,50,50
67,882316,-1,841.0,502.0,50,50
68,882286,1,512.0,684.0,50,50
68,882108,1,337.0,801.0,50,50
68,882426,1,178.0,985.0,50,50
68,882106,1,112.0,922.0,50,50
68,882468,1,471.0,686.0,50,50
68,882107,1,137.0,886.0,50,50
68,882504,1,1014.0,381.0,50,50
68,882346,1,367.0,835.0,50,50
68,882316,1,837.0,505.0,50,50
68,882186,2,624.0,617.0,50,50
69,882286,1,505.0,688.0,50,50
69,882108,1,329.0,805.0,50,50
69,882426,1,186.0,980.0,50,50
69,882106,1,100.0,928.0,50,50
69,882468,1,466.0,689.0,50,50
69,882107,1,128.0,891.0,50,50
69,882504,1,1012.0,382.0,50,50
69,882346,1,376.0,829.0,50,50
69,882186,1,619.0,620.0,50,50
70,882286,1,500.0,691.0,50,50
70,882108,-1,322.0,810.0,50,50
70,882426,1,195.0,976.0,50,50
70,882106,1,88.0,934.0,50,50
70,882468,1,461.0,693.0,50,50
70,882107,1,118.0,896.0,50,50
70,882504,1,1010.0,384.0,50,50
