frame,track_id,class,x_center,y_center,width,height
0,944128,1,894.0,500.0,50,50
0,944129,1,1740.0,487.0,50,50
0,944130,1,1066.0,476.0,50,50
0,944131,1,1335.0,486.0,50,50
0,944132,1,111.0,592.0,50,50
0,944133,1,557.0,465.0,50,50
0,944134,1,8.0,438.0,50,50
0,944135,1,501.0,605.0,50,50
0,944136,1,1878.0,520.0,50,50
0,944137,1,1831.0,602.0,50,50
1,944128,1,884.0,499.0,50,50
1,944129,1,1731.0,487.0,50,50
1,944130,1,1058.0,476.0,50,50
1,944131,1,1326.0,485.0,50,50
1,944132,1,117.0,592.0,50,50
1,944133,1,550.0,465.0,50,50
1,944135,1,507.0,605.0,50,50
1,944136,1,1868.0,519.0,50,50
1,944137,1,1837.0,602.0,50,50
2,944128,1,875.0,499.0,50,50
2,944129,1,1722.0,486.0,50,50
2,944130,1,1050.0,477.0,50,50
2,944131,1,1317.0,484.0,50,50
2,944132,1,126.0,593.0,50,50
2,944133,1,542.0,464.0,50,50
2,944135,1,515.0,605.0,50,50
2,944136,1,1858.0,518.0,50,50
2,944137,1,1847.0,602.0,50,50
2,944148,1,1861.0,634.0,50,50
3,944128,1,863.0,499.0,50,50
3,944129,1,1714.0,486.0,50,50
3,944130,1,1042.0,476.0,50,50
3,944131,1,1307.0,484.0,50,50
3,944132,1,133.0,593.0,50,50
3,944133,1,534.0,464.0,50,50
3,944135,1,524.0,605.0,50,50
3,944136,1,1846.0,518.0,50,50
3,944137,-1,1856.0,603.0,50,50
3,944148,1,1867.0,634.0,50,50
4,944128,1,852.0,499.0,50,50
4,944129,1,1704.0,486.0,50,50
4,944130,1,1033.0,476.0,50,50
4,944131,1,1297.0,484.0,50,50
4,944132,1,142.0,593.0,50,50
4,944133,1,525.0,464.0,50,50
4,944135,1,532.0,606.0,50,50
4,944136,1,1835.0,518.0,50,50
4,944137,1,1865.0,602.0,50,50
4,944148,1,1877.0,633.0,50,50
5,944128,1,841.0,498.0,50,50
5,944129,1,1694.0,486.0,50,50
5,944130,1,1025.0,475.0,50,50
5,944131,1,1286.0,485.0,50,50
5,944132,1,150.0,594.0,50,50
5,944133,1,517.0,464.0,50,50
5,944135,1,540.0,606.0,50,50
5,944136,1,1824.0,518.0,50,50
6,944128,1,829.0,498.0,50,50
6,944129,1,1685.0,487.0,50,50
6,944130,1,1018.0,475.0,50,50
6,944131,1,1275.0,485.0,50,50
6,944132,1,158.0,594.0,50,50
