frame,class,confidence,x_center,y_center
0,4,0.8350415825843811,1282,571
0,4,0.833145022392273,110,472
0,4,0.8108735084533691,834,596
0,4,0.7816696166992188,843,576
0,4,0.7663094997406006,1813,614
0,4,0.7191259860992432,1869,511
0,4,0.698968768119812,336,546
0,4,0.6209437847137451,1692,525
0,4,0.5795121788978577,427,499
0,4,0.5043846368789673,1326,516
0,4,0.4497714340686798,5,553
0,4,0.3820459842681885,1410,602
0,4,0.2922932803630829,1117,584
1,4,0.8455151915550232,1291,572
1,4,0.8362641334533691,105,471
1,4,0.833905816078186,841,597
1,4,0.8324252367019653,851,576
1,4,0.7932095527648926,1818,614
1,4,0.7914751768112183,343,546
1,4,0.7621064186096191,1862,511
1,4,0.6984105706214905,10,551
1,4,0.6412091255187988,324,483
1,4,0.5736182332038879,1124,583
1,4,0.5692877769470215,420,500
1,4,0.4674893915653229,1318,517
1,4,0.3294067978858948,46,537
2,4,0.8271782398223877,99,471
2,4,0.81416916847229,352,547
2,4,0.8106721639633179,848,597
2,4,0.7939683794975281,858,577
2,4,0.7823914885520935,1301,572
2,4,0.7762551307678223,1856,511
2,4,0.7434802651405334,1825,615
2,4,0.7022529244422913,318,483
2,4,0.6868641972541809,413,499
2,4,0.6531005501747131,13,553
2,4,0.5034720301628113,54,538
2,4,0.47186562418937683,1132,584
2,4,0.2858448028564453,1311,516
2,4,0.2737477421760559,1426,602
3,4,0.834065318107605,854,597
3,4,0.8336113095283508,93,471
3,4,0.8158098459243774,865,577
3,4,0.776009202003479,361,548
3,4,0.7668540477752686,312,482
3,4,0.7464465498924255,1830,615
3,4,0.7464317083358765,1849,511
3,4,0.6989724040031433,1309,572
3,4,0.6560723781585693,407,499
3,4,0.5263622403144836,16,554
3,4,0.32037219405174255,1139,584
3,4,0.2888852059841156,1303,516
4,4,0.8536228537559509,1318,572
4,4,0.8233686089515686,88,471
4,4,0.8066126108169556,861,597
4,4,0.7738549113273621,370,548
4,4,0.7702771425247192,1834,615
4,4,0.7396417856216431,1843,511
4,4,0.7031900882720947,873,577
4,4,0.6935532093048096,400,499
4,4,0.6857256889343262,306,482
4,4,0.5195403695106506,22,554
5,4,0.8473026752471924,1326,572
5,4,0.8082316517829895,867,597
5,4,0.8022948503494263,880,577
5,4,0.7494047284126282,1841,615
5,4,0.7397253513336182,82,471
5,4,0.710135817527771,29,555
5,4,0.705395519733429,392,499
5,4,0.6731144189834595,377,548
5,4,0.6016716957092285,1837,511
5,4,0.38284197449684143,1448,603
5,4,0.33802688121795654,20,309
6,4,0.8624194860458374,1335,572
6,4,0.8038054704666138,875,597
6,4,0.8001075983047485,888,577
6,4,0.7870495915412903,1846,614
6,4,0.7755146622657776,386,499
6,4,0.7501131296157837,76,470
6,4,0.682996928691864,36,555
6,4,0.6621835827827454,294,482
6,4,0.5609071254730225,1455,603
6,4,0.5550042390823364,1831,511
6,4,0.5223832726478577,385,549
6,4,0.3241877555847168,1280,516
6,4,0.28188854455947876,20,310
6,4,0.2778695821762085,1161,585
7,4,0.8487928509712219,1344,572
7,4,0.8139239549636841,895,577
7,4,0.8074203133583069,394,549
7,4,0.7982374429702759,881,597
7,4,0.7573025226593018,1851,614
7,4,0.7404837012290955,70,470
7,4,0.7288455963134766,41,556
7,4,0.6685599684715271,91,539
7,4,0.5881357789039612,287,482
7,4,0.5865913033485413,1824,511
7,4,0.5732356905937195,379,499
7,4,0.5214292407035828,1272,516
7,4,0.33249419927597046,20,310
7,4,0.26927924156188965,1461,604
8,4,0.8474097847938538,1353,573
8,4,0.8064446449279785,402,550
8,4,0.7392323613166809,904,577
8,4,0.7368605732917786,888,597
8,4,0.7248131632804871,1857,615
8,4,0.7037073969841003,63,470
8,4,0.61366206407547,1817,511
8,4,0.5893086194992065,48,556
8,4,0.4996654987335205,372,498
8,4,0.44560137391090393,281,481
8,4,0.4157460629940033,1264,517
8,4,0.28352606296539307,1469,603
9,4,0.8441820740699768,1361,572
9,4,0.835857093334198,410,550
9,4,0.8083289265632629,910,578
9,4,0.7573598027229309,1862,615
9,4,0.7403320670127869,58,470
9,4,0.7070279717445374,895,598
9,4,0.6806363463401794,54,555
9,4,0.624431312084198,365,498
9,4,0.5859463810920715,106,539
9,4,0.5082694888114929,275,481
9,4,0.45996102690696716,1256,516
9,4,0.4168343245983124,1811,512
10,4,0.839084267616272,1369,572
10,4,0.8180916905403137,60,555
10,4,0.7920839786529541,917,578
10,4,0.7676968574523926,419,550
10,4,0.760384202003479,901,598
10,4,0.7282865643501282,52,470
10,4,0.7261564135551453,357,498
10,4,0.5354481339454651,1489,602
10,4,0.464531272649765,269,480
10,4,0.4543634057044983,1868,615
10,4,0.44808289408683777,115,539
10,4,0.2536376118659973,20,309
11,4,0.8571110963821411,1379,573
11,4,0.8315773606300354,428,550
11,4,0.7980712056159973,925,578
11,4,0.7609109282493591,66,557
11,4,0.7567942142486572,353,497
11,4,0.7381654381752014,908,597
11,4,0.7276515960693359,124,539
11,4,0.6828976273536682,46,470
11,4,0.5364477038383484,1873,616
11,4,0.4850293695926666,262,479
12,4,0.8412923216819763,1387,573
12,4,0.8101986646652222,72,557
12,4,0.7859339118003845,40,469
12,4,0.7849262952804565,914,597
12,4,0.7745080590248108,436,551
12,4,0.766045093536377,257,478
12,4,0.6789093613624573,932,578
12,4,0.62400221824646,131,539
12,4,0.3614644408226013,1507,604
12,4,0.33200448751449585,1878,616
13,4,0.8468195199966431,445,551
13,4,0.8430368900299072,1397,573
13,4,0.8387277722358704,251,478
13,4,0.8069595694541931,940,578
13,4,0.8000019788742065,35,469
13,4,0.7553202509880066,921,598
13,4,0.629799485206604,78,557
13,4,0.6221970915794373,139,540
13,4,0.4955049753189087,338,498
13,4,0.40171393752098083,1226,515
14,4,0.8512223958969116,1405,573
14,4,0.8182122111320496,245,478
14,4,0.7849723696708679,29,468
14,4,0.7820626497268677,928,598
14,4,0.7682538628578186,454,551
14,4,0.7457185983657837,85,557
14,4,0.6101173162460327,332,497
14,4,0.5701104998588562,947,579
14,4,0.5698825716972351,1254,567
14,4,0.5688579678535461,147,541
14,4,0.440019816160202,1891,616
14,4,0.2870040535926819,1219,515
15,4,0.8371186852455139,239,478
15,4,0.8289269208908081,1415,574
15,4,0.803923487663269,934,598
15,4,0.7675878405570984,462,551
15,4,0.7562835812568665,155,541
15,4,0.7438696622848511,23,468
15,4,0.7056725025177002,92,558
15,4,0.700229823589325,955,578
15,4,0.6598509550094604,1895,616
15,4,0.3335644602775574,1210,515
15,4,0.3287331163883209,324,497
16,4,0.8436285853385925,1422,573
16,4,0.8253746032714844,234,477
16,4,0.8050981760025024,940,598
16,4,0.7959740161895752,163,541
16,4,0.7577114105224609,18,468
16,4,0.6859146952629089,99,558
16,4,0.6526358723640442,962,578
16,4,0.49270203709602356,1898,615
16,4,0.46852749586105347,1202,515
16,4,0.3845852315425873,1271,567
16,4,0.3161042034626007,471,552
16,4,0.3079974055290222,20,310
17,4,0.8411221504211426,227,477
17,4,0.8371378779411316,1431,573
17,4,0.8207420706748962,172,542
17,4,0.7712021470069885,947,598
17,4,0.7348378300666809,15,467
17,4,0.6713212132453918,969,579
17,4,0.6677941083908081,1197,515
17,4,0.6401900053024292,106,559
17,4,0.6347969174385071,1281,567
17,4,0.5294135212898254,311,495
17,4,0.5039450526237488,1902,615
17,4,0.3698976933956146,479,552
17,4,0.2735669016838074,20,310
18,4,0.855536937713623,221,477
18,4,0.8442888855934143,1440,574
18,4,0.7968835234642029,954,598
18,4,0.7776272296905518,12,465
18,4,0.7671328783035278,113,559
18,4,0.731258749961853,179,542
18,4,0.6947639584541321,1188,514
18,4,0.6150255799293518,977,579
18,5,0.5476639270782471,1109,568
18,4,0.5297957062721252,304,495
18,4,0.5110048055648804,487,552
18,4,0.4126400351524353,1290,567
19,4,0.840538501739502,1447,574
19,4,0.8368045091629028,216,477
19,4,0.7902619242668152,961,599
19,4,0.7875301241874695,187,542
