frame,class,confidence,x_center,y_center
0,4,0.8967965245246887,377,812
0,4,0.882051944732666,271,936
0,4,0.8748859763145447,569,802
0,4,0.8719636797904968,586,765
0,4,0.8694314956665039,279,842
0,4,0.8202088475227356,922,523
0,4,0.7743878364562988,532,771
0,4,0.6915937662124634,579,667
0,4,0.6487680077552795,680,675
0,4,0.5830431580543518,868,540
0,4,0.5769106149673462,739,569
0,4,0.5743602514266968,1041,431
0,4,0.49229303002357483,891,477
0,5,0.39906013011932373,878,570
0,4,0.3161958158016205,990,471
0,4,0.2684314250946045,1180,287
1,4,0.8959096670150757,368,817
1,4,0.8821399211883545,270,846
1,4,0.8761047124862671,281,929
1,4,0.8730571269989014,573,799
1,4,0.8599517941474915,590,761
1,4,0.8528395891189575,574,670
1,4,0.8463126420974731,924,522
1,4,0.8215781450271606,538,766
1,4,0.7771738767623901,736,571
1,4,0.7173433899879456,871,538
1,4,0.6158967614173889,1042,430
1,4,0.6097359657287598,880,568
1,4,0.5486161112785339,1173,331
1,4,0.46760857105255127,817,626
1,4,0.3882496654987335,888,478
2,3,0.8896046280860901,358,822
2,4,0.8848894834518433,264,850
2,4,0.8807970285415649,292,923
2,4,0.8695504665374756,568,673
2,4,0.864068865776062,578,795
2,4,0.8635443449020386,595,758
2,4,0.8281017541885376,926,520
2,4,0.7745224833488464,734,573
2,4,0.7216507196426392,874,536
2,4,0.6798105239868164,689,668
2,4,0.6231285929679871,1044,429
2,4,0.5557272434234619,546,762
2,4,0.32583093643188477,883,566
3,4,0.9020787477493286,348,828
3,4,0.8838598728179932,301,917
3,4,0.8758143782615662,261,853
3,4,0.8704097867012024,583,792
3,4,0.8648329377174377,601,754
3,4,0.854426383972168,563,676
3,4,0.779987633228302,928,517
3,4,0.7178826332092285,878,533
3,4,0.6253053545951843,1046,428
3,4,0.5800284147262573,694,664
3,5,0.5491183996200562,885,564
3,4,0.41690513491630554,551,759
3,4,0.3861624300479889,729,576
4,3,0.9014107584953308,339,833
4,4,0.8826240301132202,311,911
4,4,0.8770829439163208,588,788
4,4,0.8675424456596375,250,859
4,4,0.8390250205993652,559,679
4,4,0.827525794506073,605,751
4,4,0.7685412168502808,929,516
4,5,0.7021336555480957,889,562
4,5,0.5723690986633301,881,531
4,4,0.5544407963752747,881,531
4,4,0.3450257480144501,1046,426
4,4,0.2619205415248871,889,562
4,4,0.2548903226852417,699,661
4,4,0.25036343932151794,1175,288
5,3,0.8948167562484741,330,839
5,4,0.8824806809425354,320,906
5,4,0.8821924328804016,592,785
5,4,0.8570274710655212,244,863
5,4,0.8041273951530457,608,748
5,4,0.7830949425697327,553,682
5,4,0.6948748826980591,932,514
5,4,0.6728978753089905,892,561
5,4,0.5924365520477295,1048,425
5,5,0.5816312432289124,875,489
5,5,0.5179561972618103,892,561
5,5,0.4628642499446869,884,529
5,4,0.42618700861930847,1175,290
5,4,0.3971339464187622,883,529
5,4,0.3576691746711731,722,580
6,3,0.899253785610199,320,845
6,4,0.8779653906822205,328,900
6,4,0.8704383969306946,595,782
6,4,0.8515623807907104,235,867
6,4,0.7675411701202393,548,685
6,4,0.7566322684288025,718,583
6,5,0.6824007630348206,894,559
6,4,0.6339796185493469,612,745
