frame,class,confidence,x_center,y_center
0,4,0.8546983599662781,894,500
0,4,0.8364554643630981,1740,487
0,4,0.8345023393630981,1066,476
0,4,0.8301601409912109,1335,486
0,4,0.8047918677330017,111,592
0,4,0.785289466381073,557,465
0,4,0.7616629600524902,8,438
0,4,0.5983731746673584,501,605
0,4,0.5579993724822998,1878,520
0,4,0.5133195519447327,1831,602
1,4,0.8535545468330383,1730,487
1,4,0.8458788990974426,883,499
1,4,0.8398973941802979,1057,477
1,4,0.838374137878418,1325,485
1,4,0.7756884098052979,549,465
1,4,0.7308989763259888,119,593
1,4,0.7253673672676086,1839,602
1,4,0.7123838067054749,1853,634
1,4,0.6525869965553284,509,605
1,4,0.6391494870185852,1867,519
2,4,0.8664087057113647,1721,486
2,4,0.8392384648323059,1049,477
2,4,0.837360680103302,1315,485
2,4,0.8349544405937195,873,500
2,4,0.8237095475196838,128,593
2,4,0.8000324964523315,541,464
2,4,0.7944719195365906,517,605
2,4,0.6101831197738647,1850,603
2,4,0.5694376826286316,1863,634
2,4,0.5092459917068481,1856,519
3,4,0.8554103374481201,1713,487
3,4,0.8496683239936829,526,606
3,4,0.8468308448791504,1041,476
3,4,0.8287234306335449,862,499
3,4,0.8262653946876526,1306,485
3,4,0.7881987690925598,533,465
3,4,0.6658017635345459,135,593
3,4,0.5523404479026794,1845,519
3,4,0.37081393599510193,1870,634
3,4,0.29040274024009705,1858,603
4,4,0.8672670722007751,1703,487
4,4,0.852614164352417,533,606
4,4,0.8458682894706726,1033,476
4,4,0.8277424573898315,1296,485
4,4,0.8177404999732971,851,499
4,4,0.7496707439422607,525,464
4,4,0.6836513876914978,143,594
4,4,0.5712016224861145,1834,519
4,4,0.390779584646225,1879,633
4,4,0.36955124139785767,1866,602
5,4,0.8625832796096802,1694,487
5,4,0.8561619520187378,1025,476
5,4,0.841727077960968,1285,486
5,4,0.8397462964057922,541,606
5,4,0.838019609451294,840,499
5,4,0.748323917388916,516,464
5,4,0.6658446788787842,1824,519
5,4,0.662213921546936,151,594
6,4,0.859161913394928,1685,487
6,4,0.8399887084960938,1018,476
6,4,0.8375782370567322,829,499
6,4,0.8318915367126465,549,607
6,4,0.8225905895233154,1275,486
6,4,0.7425360679626465,508,464
6,4,0.691145658493042,159,595
6,4,0.5638419389724731,1812,519
6,4,0.4454237222671509,1912,486
7,4,0.8661285042762756,1676,487
7,4,0.8561698794364929,558,607
7,4,0.8503928780555725,1009,476
7,4,0.8329992890357971,1265,486
7,4,0.824116587638855,818,498
7,4,0.774854838848114,1801,518
7,4,0.7683470845222473,499,463
7,4,0.7509424686431885,168,595
7,4,0.3567740023136139,1907,487
7,4,0.26481300592422485,1912,457
8,4,0.8559480905532837,1669,487
8,4,0.8462454676628113,566,607
8,4,0.8407416343688965,808,499
8,4,0.8400309681892395,1000,475
8,4,0.8305951952934265,1256,486
8,4,0.6674597859382629,176,595
8,4,0.6547712087631226,491,463
8,4,0.504233717918396,1790,519
8,4,0.47814950346946716,1910,458
8,4,0.2870640754699707,1899,605
8,4,0.28178277611732483,1903,488
9,4,0.8583360910415649,1658,487
9,4,0.8426563143730164,575,608
9,4,0.8329949975013733,991,475
9,4,0.8139891028404236,1245,486
9,4,0.8126673102378845,798,498
9,4,0.7880508303642273,184,595
9,4,0.6789949536323547,1779,520
9,4,0.6319190859794617,1908,459
9,4,0.5164163708686829,1904,604
9,4,0.3828534483909607,485,462
9,4,0.30724453926086426,1910,632
10,4,0.8550084829330444,1649,487
10,4,0.846170961856842,582,608
10,4,0.8300741314888,983,475
10,4,0.8225123882293701,1236,486
10,4,0.8109043836593628,787,498
10,4,0.7652825713157654,1903,459
10,4,0.7064001560211182,192,595
10,4,0.657189130783081,1769,519
10,4,0.4409210681915283,1895,488
10,4,0.34187406301498413,1908,603
10,4,0.3116709887981415,476,462
11,4,0.8540547490119934,1640,487
11,4,0.8413272500038147,591,608
11,4,0.8351825475692749,974,476
11,4,0.8299630284309387,1226,485
11,4,0.8286197185516357,776,498
11,4,0.7828186750411987,1900,460
11,4,0.757544994354248,199,595
11,4,0.6799715757369995,1757,519
11,4,0.6506456732749939,467,462
11,4,0.5475016832351685,1889,488
11,3,0.3695945739746094,1912,606
12,4,0.8721573352813721,1631,487
12,4,0.8324040770530701,965,476
12,4,0.829334020614624,599,609
12,4,0.8241212964057922,1216,485
12,4,0.8074852228164673,765,498
12,4,0.8037063479423523,1897,459
12,4,0.7738509178161621,207,596
12,4,0.7382023334503174,1746,519
12,4,0.47285816073417664,1881,488
12,4,0.45136356353759766,458,462
13,4,0.8509330153465271,1622,486
13,4,0.8443025946617126,607,609
13,4,0.83903968334198,957,475
13,4,0.8182604312896729,1207,486
13,4,0.8125401139259338,215,596
13,4,0.8049929738044739,1894,459
13,4,0.7896845936775208,754,498
13,4,0.7040148973464966,1736,518
13,4,0.6879705786705017,450,462
13,4,0.5510334968566895,1872,488
14,4,0.8438586592674255,1612,486
14,4,0.8340592980384827,949,475
14,4,0.8312926292419434,744,497
14,4,0.8227577805519104,1196,486
14,4,0.7992185354232788,224,597
14,4,0.7982670664787292,442,461
14,4,0.7857978940010071,1891,459
14,4,0.7301409244537354,614,609
14,4,0.5730557441711426,1724,518
14,4,0.5706434845924377,1864,488
15,4,0.854742169380188,1603,487
15,4,0.8430138826370239,734,497
15,4,0.8406237363815308,940,476
15,4,0.8381104469299316,623,610
15,4,0.829867422580719,433,461
15,4,0.8104275465011597,1186,486
15,4,0.8061075210571289,1887,459
15,4,0.7955951690673828,1853,488
15,4,0.774901270866394,231,597
15,4,0.6977967619895935,1714,518
16,4,0.8526111841201782,1594,487
16,4,0.8460812568664551,932,475
16,4,0.8319054245948792,723,497
16,4,0.816294252872467,1177,487
16,4,0.81003737449646,1881,459
16,4,0.7980294823646545,631,610
16,4,0.7933733463287354,1845,488
16,4,0.7785005569458008,425,461
16,4,0.7728497982025146,239,597
16,4,0.7132476568222046,1703,518
17,4,0.8604488372802734,1585,487
17,4,0.8546291589736938,924,475
17,4,0.8438823819160461,713,497
17,4,0.8296511173248291,1167,486
17,4,0.8270140886306763,1875,459
17,4,0.8140562772750854,1836,487
17,4,0.7986317873001099,640,610
17,4,0.7886006832122803,416,461
17,4,0.6927213668823242,247,597
17,4,0.6881625652313232,1691,518
17,4,0.4640265107154846,1913,522
18,4,0.8624301552772522,1577,487
18,4,0.8551610112190247,703,497
18,4,0.8420192003250122,917,475
18,4,0.8296869397163391,407,461
18,4,0.8260473012924194,1157,486
18,4,0.8168439269065857,1869,459
18,4,0.7741968631744385,648,610
18,4,0.7682638764381409,1828,487
18,4,0.7217429876327515,1910,519
18,4,0.7054458856582642,1681,518
18,4,0.6202420592308044,255,598
19,4,0.8522511124610901,1568,486
19,4,0.8381854891777039,1147,486
19,4,0.8363294005393982,1818,488
19,4,0.8344353437423706,1862,460
19,4,0.8289618492126465,908,475
19,4,0.8197470903396606,693,496
19,4,0.8159728646278381,655,610
19,4,0.7515274286270142,399,461
19,4,0.74275803565979,6,582
19,4,0.7056987285614014,1670,518
19,4,0.6841917037963867,263,599
19,4,0.6835973262786865,1905,517
20,4,0.8416003584861755,900,475
20,4,0.8408055901527405,1855,459
20,4,0.8405156135559082,1559,486
20,4,0.8276113867759705,682,496
20,4,0.8256228566169739,1809,487
20,4,0.8152809143066406,1136,486
20,4,0.8136988878250122,9,583
20,4,0.8113321661949158,664,610
20,4,0.7453545928001404,1659,518
20,4,0.6803369522094727,271,599
20,4,0.6726364493370056,390,461
20,4,0.4987947940826416,1899,516
21,4,0.848688542842865,891,475
21,4,0.8451553583145142,1550,486
21,4,0.8444300889968872,672,496
21,4,0.8413635492324829,1850,459
21,4,0.8195909261703491,1802,488
21,4,0.8166440725326538,13,585
21,4,0.8140599727630615,1127,487
21,4,0.7683538794517517,382,461
21,4,0.7171736359596252,1649,518
21,4,0.7040303945541382,279,599
21,4,0.694770097732544,671,611
21,4,0.6721203327178955,1893,515
22,4,0.8600261211395264,1540,486
22,4,0.8427436351776123,1844,460
22,4,0.8407634496688843,883,475
22,4,0.8392592668533325,1118,486
22,4,0.8389207720756531,661,496
22,4,0.8179590106010437,17,586
22,4,0.7377370595932007,1792,488
22,4,0.7373731732368469,679,610
22,4,0.7247017025947571,375,460
22,4,0.7240756750106812,287,599
22,4,0.7083105444908142,1638,518
22,4,0.69941645860672,1885,514
23,4,0.8548479676246643,1531,486
23,4,0.8375293612480164,1838,459
23,4,0.8354785442352295,1108,486
23,4,0.8279559016227722,20,587
23,4,0.8244782090187073,651,496
23,4,0.8171679973602295,875,475
23,4,0.7557949423789978,1872,514
23,4,0.7484869956970215,1627,518
23,4,0.6252580285072327,366,460
23,4,0.6215368509292603,295,600
23,4,0.467376172542572,687,611
24,4,0.8354688882827759,1831,459
24,4,0.8353392481803894,1522,486
24,4,0.8305102586746216,1098,487
24,4,0.8304163813591003,866,475
24,4,0.8257205486297607,358,460
24,4,0.8224169611930847,25,587
24,4,0.8206003308296204,640,496
24,4,0.7862076163291931,1617,518
24,4,0.7513900995254517,1861,514
24,4,0.6089824438095093,303,600
24,4,0.5674813985824585,1776,488
24,4,0.5016858577728271,696,611
24,4,0.2707810401916504,727,8
25,4,0.8529653549194336,1513,486
25,4,0.8429235219955444,1767,487
25,4,0.8400750160217285,1824,459
25,4,0.8340082168579102,629,496
25,4,0.8315537571907043,34,587
25,4,0.8273252248764038,349,460
25,4,0.8161683678627014,858,475
25,4,0.8149054050445557,1850,514
25,4,0.8084180951118469,1089,487
25,4,0.7808218598365784,1606,518
25,4,0.7317013740539551,312,601
25,4,0.42866846919059753,704,611
25,4,0.2979756295681,727,8
26,4,0.8700127601623535,1758,488
26,4,0.8481044769287109,41,588
26,4,0.84377121925354,849,475
26,4,0.8411668539047241,1504,485
26,4,0.8366571068763733,1817,459
26,4,0.8292701244354248,1840,513
26,4,0.8184327483177185,619,496
26,4,0.8175195455551147,1078,487
26,4,0.8081322908401489,1595,518
26,4,0.8043159246444702,341,459
26,4,0.7435017228126526,320,601
26,4,0.5774327516555786,712,612
26,4,0.3329842686653137,727,8
27,4,0.8534278869628906,841,475
27,4,0.8517603874206543,48,588
27,4,0.8492954969406128,1749,487
27,4,0.8460631370544434,1495,486
27,4,0.8309428095817566,1068,487
27,4,0.8265166282653809,1812,459
27,4,0.8197163939476013,607,495
27,4,0.805300772190094,327,601
27,4,0.7938989400863647,1829,513
27,4,0.7474445700645447,333,459
27,4,0.7414783239364624,1584,518
27,4,0.5553433299064636,721,612
27,4,0.3642292618751526,727,8
28,4,0.8554124236106873,56,588
28,4,0.8508003950119019,1486,486
28,4,0.8499702215194702,833,474
28,4,0.8342286348342896,1807,459
28,4,0.8329021334648132,1740,487
28,4,0.8280484676361084,1819,513
28,4,0.8221940994262695,1059,486
28,4,0.819341242313385,597,495
28,4,0.7429145574569702,336,601
28,4,0.7306036353111267,324,459
28,4,0.38923385739326477,727,8
28,4,0.3756908178329468,729,612
28,4,0.31150251626968384,1572,517
29,4,0.8616737723350525,824,474
29,4,0.856675386428833,63,588
29,4,0.8499409556388855,1477,486
29,4,0.843034565448761,1731,486
29,4,0.8429500460624695,1807,513
29,4,0.8298794031143188,1800,459
29,4,0.8246656656265259,1048,487
29,4,0.7932157516479492,315,459
29,4,0.7530959248542786,345,602
29,4,0.7483934164047241,1562,517
29,4,0.6666421890258789,587,495
29,4,0.407070517539978,737,612
29,4,0.3676413595676422,727,8
30,4,0.8599451780319214,70,589
30,4,0.8532885313034058,1467,486
30,4,0.848350465297699,815,475
30,4,0.8439410924911499,1794,459
30,4,0.8402694463729858,1038,487
30,4,0.8051811456680298,1722,486
30,4,0.8014445304870605,307,458
30,4,0.7610421180725098,352,602
30,4,0.7534420490264893,1797,513
30,4,0.6649545431137085,575,495
30,4,0.6209397315979004,1551,516
30,4,0.29418477416038513,727,8
31,4,0.8729404807090759,77,589
31,4,0.8626561164855957,807,474
31,4,0.8560616374015808,299,458
31,4,0.8535290360450745,1714,487
31,4,0.8458158373832703,1788,459
31,4,0.8272508382797241,1029,487
31,4,0.8108553886413574,564,495
31,4,0.7573347687721252,361,602
31,4,0.7091615200042725,1786,513
31,4,0.6237824559211731,1459,485
31,4,0.36512988805770874,1540,517
31,4,0.29206952452659607,727,8
32,4,0.870869517326355,84,590
32,4,0.8505441546440125,291,458
32,4,0.8485332131385803,1783,459
32,4,0.8396183848381042,1705,486
32,4,0.826525866985321,1019,487
32,4,0.8183305263519287,799,474
32,4,0.7829892039299011,553,495
32,4,0.7548581957817078,1450,486
