frame,class,confidence,x_center,y_center
25,4,0.8369367122650146,1408,523
25,4,0.8304623365402222,1543,493
25,4,0.8033078908920288,1535,645
25,4,0.7955058217048645,186,461
25,4,0.7874462604522705,1801,497
25,4,0.7708214521408081,261,531
25,4,0.7633556127548218,1844,641
25,4,0.7044107913970947,1288,641
25,4,0.7006290555000305,1296,458
25,4,0.6488054394721985,635,655
25,4,0.40325379371643066,845,488
25,4,0.31350967288017273,1028,687
26,4,0.8393650054931641,1396,523
26,4,0.8343974351882935,1533,493
26,4,0.8259127140045166,245,530
26,4,0.8209332823753357,177,460
26,4,0.8136855363845825,1792,498
26,4,0.6948497295379639,1298,642
26,4,0.6701387763023376,1855,642
26,4,0.6543660163879395,1546,645
26,4,0.6132134795188904,836,487
26,4,0.5351046323776245,1285,458
26,4,0.47189220786094666,646,655
27,4,0.851315438747406,1385,523
27,4,0.8410010933876038,1525,493
27,4,0.8382382392883301,167,460
27,4,0.8196253180503845,1782,498
27,4,0.7304215431213379,1864,642
27,4,0.6705135107040405,232,531
27,4,0.5594860911369324,1309,642
27,4,0.49247226119041443,826,488
27,4,0.46694958209991455,658,656
27,4,0.28916946053504944,1557,646
27,4,0.27464184165000916,1276,459
28,4,0.8400468826293945,1515,493
28,4,0.8383269309997559,1375,523
28,4,0.8356717228889465,158,460
28,4,0.8047004342079163,1773,499
28,4,0.7606123089790344,1875,642
28,4,0.6499927043914795,215,531
28,4,0.5293035507202148,817,489
28,4,0.49047982692718506,669,655
28,4,0.45401203632354736,1567,645
28,4,0.3607114851474762,1320,642
28,4,0.3370162844657898,1267,458
28,3,0.32732173800468445,1903,602
29,4,0.8280954957008362,1363,523
29,4,0.8239479064941406,1763,498
29,4,0.8202698826789856,149,460
29,4,0.8106446862220764,1506,493
29,4,0.7704288363456726,1885,642
29,4,0.6789583563804626,1330,641
29,4,0.49519914388656616,201,530
29,4,0.47995853424072266,808,489
29,4,0.41451296210289,442,494
30,4,0.837823748588562,1496,493
30,4,0.8353169560432434,141,460
30,4,0.7994701266288757,1753,498
30,4,0.781176745891571,1351,523
30,4,0.7115322947502136,185,530
30,4,0.5631363391876221,431,494
30,4,0.5507734417915344,1891,641
30,4,0.3173515796661377,799,489
31,4,0.852813184261322,1486,493
31,4,0.8395488262176514,132,460
31,4,0.8065590858459473,1340,523
31,4,0.7312531471252441,1743,498
31,3,0.6936346888542175,1897,642
