frame,class,confidence,x_center,y_center
0,4,0.8619117736816406,356,593
0,4,0.8570908904075623,436,508
0,4,0.844229519367218,1422,611
0,4,0.8425396680831909,829,581
0,4,0.831308126449585,870,466
0,4,0.804968535900116,208,565
0,4,0.7995048761367798,283,479
0,4,0.7906474471092224,1900,477
0,4,0.7587819695472717,1551,474
0,4,0.7514113187789917,1706,614
0,4,0.6758415102958679,140,588
0,4,0.5900753736495972,1174,494
0,4,0.46831902861595154,83,495
0,4,0.40220221877098083,1658,588
0,4,0.37785133719444275,1599,570
0,4,0.27736762166023254,1857,588
1,4,0.861424446105957,863,466
1,4,0.8572281002998352,362,593
1,4,0.8469829559326172,425,508
1,4,0.8410606980323792,837,581
1,4,0.8392307162284851,1430,611
1,4,0.8041786551475525,1545,474
1,4,0.7974193692207336,1896,476
1,4,0.7970725893974304,1713,614
1,4,0.7911506295204163,218,566
1,4,0.7778669595718384,147,589
1,4,0.7469982504844666,1165,493
1,4,0.7449719309806824,274,478
1,4,0.715080976486206,75,495
1,4,0.6548641324043274,1608,569
1,4,0.6036292910575867,683,551
1,4,0.3011963367462158,1864,587
2,4,0.857787549495697,369,594
2,4,0.8535844683647156,415,507
2,4,0.8365086317062378,845,581
2,4,0.8337342739105225,1437,611
2,4,0.8331053853034973,858,467
2,4,0.825265109539032,227,566
2,4,0.792891800403595,1892,477
2,4,0.7895503044128418,265,478
2,4,0.7891113758087158,1720,614
2,4,0.7804991602897644,153,589
2,4,0.7740817666053772,1154,494
2,4,0.7174758911132812,1616,570
2,4,0.7105113863945007,66,494
2,4,0.7022995948791504,1538,474
2,4,0.5353630781173706,1673,589
2,4,0.326695054769516,1239,470
3,4,0.862832248210907,377,594
3,4,0.8556125164031982,406,508
3,4,0.8450695276260376,852,467
3,4,0.8286020159721375,56,494
3,4,0.8254917860031128,1444,611
3,4,0.8221455812454224,234,566
3,4,0.8146546483039856,159,589
3,4,0.7937221527099609,257,478
3,4,0.7800527811050415,1532,475
3,4,0.7765341997146606,1885,477
3,4,0.7646600008010864,853,581
3,4,0.6359102725982666,1624,569
3,4,0.6230555176734924,1727,615
3,4,0.6096019744873047,1145,494
3,4,0.5235185623168945,702,552
3,4,0.4550638198852539,800,555
3,4,0.27726539969444275,1680,589
4,4,0.8632880449295044,384,594
4,4,0.8582212328910828,1526,475
4,4,0.8532323241233826,397,508
4,4,0.8349784016609192,1452,611
4,4,0.824698269367218,47,494
4,4,0.8214579820632935,846,467
4,4,0.8112616539001465,248,478
4,4,0.7954120635986328,242,566
4,4,0.7920663952827454,1878,477
4,4,0.7041766047477722,712,552
4,4,0.7022696733474731,1687,590
4,4,0.6843699216842651,166,589
4,4,0.6587001085281372,1735,615
4,4,0.6323564648628235,1135,494
4,4,0.5611589550971985,861,582
4,4,0.4066135287284851,1632,570
5,4,0.8688750267028809,387,507
5,4,0.8629207611083984,392,594
5,4,0.8508485555648804,1520,475
5,4,0.8451265096664429,840,467
5,4,0.8243241906166077,240,478
5,4,0.8103699088096619,1460,611
5,4,0.8097894191741943,37,493
5,4,0.8036795854568481,250,566
5,4,0.7697583436965942,1871,477
5,4,0.763312578201294,174,588
5,4,0.7614946961402893,1742,615
5,4,0.48480021953582764,1126,494
5,4,0.48281770944595337,1641,569
5,4,0.473697692155838,1694,590
5,4,0.42938846349716187,720,552
5,4,0.3154776692390442,870,582
6,4,0.8694727420806885,1513,475
6,4,0.8637809753417969,377,508
6,4,0.8569542169570923,399,595
6,4,0.8563061356544495,834,467
6,4,0.8141524195671082,231,478
6,4,0.7896643877029419,181,589
6,4,0.7714520692825317,1467,612
6,4,0.7703268527984619,1865,477
6,4,0.7640299201011658,27,492
6,4,0.7633428573608398,261,567
6,4,0.7407469153404236,1749,615
6,4,0.7204204797744751,730,552
6,4,0.6193094253540039,1650,569
6,4,0.5674191117286682,1700,590
6,4,0.3410883843898773,1895,587
7,4,0.8647148013114929,406,595
7,4,0.846453070640564,367,507
7,4,0.8400152325630188,1507,475
7,4,0.8371087312698364,187,589
7,4,0.834137499332428,829,467
7,4,0.8217155337333679,1475,612
7,4,0.8142111301422119,223,478
7,4,0.8014086484909058,885,581
7,4,0.7918044328689575,267,567
7,4,0.6698963046073914,1755,615
7,4,0.6538233757019043,18,492
7,4,0.6174423694610596,1859,477
7,4,0.5914886593818665,5,558
7,4,0.4628942310810089,740,552
7,4,0.2525789737701416,1660,569
8,4,0.8636707663536072,414,595
8,4,0.8612202405929565,357,507
8,4,0.848974883556366,1500,475
8,4,0.8445990681648254,892,582
8,4,0.8299513459205627,823,467
8,4,0.8247264623641968,275,568
8,4,0.8117832541465759,214,478
