frame,class,confidence,x_center,y_center
0,3,0.8907755613327026,728,744
0,3,0.8837687969207764,568,756
0,5,0.8682825565338135,633,659
0,3,0.8604564666748047,366,846
0,5,0.8533491492271423,758,614
0,4,0.827255129814148,747,586
0,4,0.7523707151412964,1307,266
0,4,0.6814960241317749,1262,293
0,4,0.6539465188980103,1221,384
0,4,0.4984249770641327,1221,333
0,1,0.47095948457717896,1488,186
0,4,0.44833260774612427,334,1071
0,5,0.44426432251930237,1079,429
0,5,0.4392032325267792,1134,357
0,4,0.3463118374347687,1360,240
0,4,0.2828689515590668,312,1070
0,5,0.26516273617744446,1267,276
1,3,0.8924553394317627,737,737
1,5,0.8899808526039124,627,663
1,3,0.8814948201179504,558,761
1,4,0.8621675372123718,742,589
1,3,0.8591049313545227,355,850
1,4,0.807110071182251,1224,382
1,4,0.7505263090133667,1306,266
1,4,0.6653551459312439,348,1065
1,3,0.6570159792900085,17,1016
1,5,0.6493471264839172,751,618
1,4,0.6424134373664856,1261,293
1,4,0.6257566213607788,1218,334
1,5,0.5907416343688965,1076,431
1,1,0.508094072341919,1488,186
1,4,0.4419093430042267,751,618
1,4,0.4101765751838684,1359,240
1,5,0.2925806939601898,1132,358
1,5,0.2744341492652893,1267,276
2,3,0.8914988040924072,547,768
2,3,0.883895993232727,748,730
2,5,0.8745428323745728,620,666
2,3,0.8635103106498718,344,858
2,4,0.8560282588005066,736,593
2,4,0.7381390929222107,746,621
2,4,0.7286936044692993,365,1060
2,4,0.7191025018692017,1217,335
2,4,0.6260719895362854,1226,381
2,4,0.6024038195610046,1306,267
2,1,0.5600284934043884,1489,186
2,3,0.5598111152648926,10,1020
2,4,0.53546541929245,1358,240
2,4,0.5329744815826416,1259,295
3,3,0.88872891664505,756,724
3,3,0.8826123476028442,537,774
3,3,0.8802512884140015,333,864
3,5,0.8728588223457336,614,670
3,4,0.828300952911377,740,625
3,4,0.8153396248817444,731,596
3,3,0.800894021987915,386,1056
3,4,0.7624300718307495,1215,337
3,4,0.5904965400695801,1305,268
3,4,0.5644916892051697,1228,379
3,4,0.5057671070098877,1258,295
3,1,0.5055720806121826,1490,186
3,4,0.30105069279670715,1358,241
3,1,0.26345574855804443,1228,300
4,3,0.8872778415679932,525,781
4,3,0.8797072172164917,321,870
4,3,0.876591682434082,766,718
4,5,0.8680066466331482,606,675
4,4,0.8626437187194824,734,630
4,3,0.8599775433540344,407,1050
4,4,0.7754416465759277,724,599
4,4,0.7591545581817627,1213,338
4,4,0.5263708233833313,1303,268
4,1,0.4488530158996582,1490,186
4,4,0.4349951446056366,1256,296
4,5,0.4294111728668213,1230,378
4,5,0.2940894365310669,1226,301
5,3,0.8856382369995117,310,878
5,3,0.883884847164154,515,787
5,3,0.8787473440170288,772,712
5,4,0.8724285364151001,728,633
5,3,0.8615217804908752,418,1045
5,5,0.8577202558517456,598,679
5,4,0.7073790431022644,1212,340
5,4,0.6289374828338623,718,604
5,4,0.5550110340118408,1303,269
5,1,0.5224900841712952,1490,186
5,5,0.37706854939460754,1233,376
5,4,0.36581698060035706,1255,298
5,5,0.3233667314052582,1226,302
5,4,0.30635589361190796,1355,243
6,3,0.8806486129760742,299,885
6,3,0.879078209400177,780,705
6,3,0.8765758275985718,504,794
6,3,0.8741046786308289,431,1036
6,5,0.8720910549163818,591,683
6,4,0.8544368147850037,711,607
6,4,0.8416128158569336,721,637
6,4,0.6078113913536072,1210,341
6,1,0.556906521320343,1490,186
6,4,0.4738754630088806,1254,298
6,4,0.38858291506767273,1353,243
6,5,0.3798051178455353,1223,303
6,5,0.34346580505371094,1236,374
6,4,0.3258068561553955,1060,443
6,4,0.2676038146018982,1301,270
7,3,0.8859112858772278,286,891
7,3,0.879976749420166,492,800
7,3,0.8785507082939148,791,699
7,3,0.8754538297653198,443,1026
7,4,0.8632621169090271,715,642
7,5,0.8548148274421692,585,687
7,4,0.7849221229553223,704,611
7,5,0.6165138483047485,1221,303
7,4,0.5041570067405701,1238,373
7,1,0.4981798827648163,1491,185
7,4,0.49416714906692505,1352,244
7,4,0.43133923411369324,1252,299
7,4,0.35306301712989807,1508,171
7,4,0.26840466260910034,1299,270
8,3,0.8909963965415955,798,694
8,3,0.8885663151741028,275,898
8,3,0.8849552869796753,482,808
8,3,0.8775147199630737,454,1017
8,5,0.8708206415176392,578,691
8,4,0.8558477759361267,709,646
8,4,0.8484981060028076,700,616
8,5,0.6837476491928101,1220,304
8,4,0.4817752540111542,1352,245
8,4,0.42610985040664673,1298,271
8,1,0.3805880844593048,1492,185
8,4,0.3725132644176483,1251,299
8,4,0.2798851728439331,1508,171
9,3,0.8924153447151184,471,814
9,3,0.89079350233078,262,905
9,3,0.8770654201507568,807,688
9,3,0.8753420114517212,462,1008
9,5,0.8680763244628906,570,695
9,4,0.867546021938324,703,650
9,4,0.8598896861076355,692,619
9,5,0.6069878935813904,1218,305
9,4,0.55317223072052,1351,245
9,4,0.3935517370700836,1243,369
9,1,0.3879697322845459,1492,184
9,4,0.36714571714401245,1050,449
9,4,0.3260154128074646,1250,300
9,4,0.25225794315338135,1297,271
10,3,0.8971303105354309,460,821
10,3,0.8884587287902832,250,912
10,3,0.8822554349899292,475,1000
10,3,0.8815115094184875,815,682
10,5,0.8786227107048035,564,699
10,4,0.8573358654975891,687,622
10,4,0.7630464434623718,695,654
10,5,0.6265910863876343,1046,451
