frame,class,confidence,x_center,y_center
0,4,0.880488932132721,462,744
0,4,0.8631331324577332,593,655
0,4,0.7251117825508118,611,676
0,4,0.6706723570823669,1138,315
0,5,0.6428722739219666,885,585
0,5,0.40001532435417175,733,570
0,4,0.3307066261768341,733,570
1,4,0.8891943693161011,455,748
1,4,0.8524910807609558,588,659
1,4,0.7661402225494385,603,680
1,4,0.5036386847496033,505,886
1,4,0.47630417346954346,1138,316
1,5,0.4244590401649475,730,572
1,4,0.3433454930782318,1101,421
1,4,0.31702718138694763,1170,286
1,4,0.30663177371025085,889,582
1,4,0.2962026596069336,796,517
2,4,0.888756275177002,448,752
2,4,0.848997175693512,583,662
2,4,0.6473013162612915,1103,418
2,5,0.6405600905418396,892,580
2,4,0.6403859853744507,1135,317
2,5,0.5169007778167725,724,575
2,4,0.4593011438846588,596,685
2,4,0.32761722803115845,947,438
2,4,0.27834299206733704,510,882
3,4,0.889229416847229,440,757
3,4,0.7985650300979614,578,665
3,4,0.777593195438385,587,690
3,4,0.6381414532661438,1105,417
3,4,0.6331201195716858,1134,318
3,4,0.47551044821739197,943,440
3,5,0.4698280990123749,895,577
3,5,0.3424431085586548,720,578
4,4,0.8839937448501587,433,761
4,4,0.8088879585266113,580,694
4,4,0.7700891494750977,571,668
4,4,0.7020297050476074,1132,319
4,4,0.5380252003669739,941,441
4,4,0.45134589076042175,1106,416
4,5,0.4400601089000702,715,582
4,5,0.36035358905792236,898,574
4,5,0.33484897017478943,1018,377
4,4,0.2595941424369812,1169,288
5,4,0.894757091999054,425,765
5,4,0.8158221244812012,565,672
5,4,0.7611971497535706,805,527
5,4,0.6817454099655151,572,699
5,4,0.6784572005271912,938,443
5,4,0.47310683131217957,1131,319
5,5,0.4497784972190857,1016,378
5,5,0.43903273344039917,711,583
5,5,0.3953493535518646,902,571
5,4,0.3504337668418884,1108,414
5,4,0.29008251428604126,781,523
6,4,0.886203408241272,418,769
6,4,0.8504094481468201,558,676
6,4,0.7073829770088196,564,704
6,5,0.696089506149292,906,568
6,4,0.6715498566627502,936,444
6,4,0.6144477725028992,802,529
6,4,0.5490997433662415,1129,321
6,4,0.4500727951526642,535,863
6,5,0.44765838980674744,708,587
6,5,0.44415104389190674,1014,379
6,4,0.3163892924785614,1109,412
6,4,0.29108840227127075,778,526
7,4,0.8847652673721313,410,774
7,4,0.8490096926689148,553,679
7,4,0.8274929523468018,556,710
7,4,0.7341429591178894,799,531
7,4,0.6467200517654419,704,589
7,4,0.6460254788398743,933,446
7,4,0.6233446598052979,541,858
7,5,0.4872261583805084,909,565
7,5,0.48117953538894653,1012,380
7,4,0.34438014030456543,1111,411
7,4,0.29462823271751404,1128,322
8,4,0.8858585953712463,403,778
8,4,0.8646210432052612,548,682
8,4,0.8460035920143127,548,714
8,4,0.719946026802063,699,592
8,4,0.7074477076530457,795,533
8,4,0.6717852354049683,931,447
