frame,track_id,class,x_center,y_center,width,height
0,2357,1,1589,471,50,50
0,3145,1,1568,416,50,50
0,3381,1,1638,621,50,50
0,3384,1,1547,370,50,50
0,3385,1,1573,483,50,50
0,3393,1,1597,590,50,50
0,3397,1,1684,643,50,50
0,3398,1,1764,709,50,50
0,3401,1,1480,487,50,50
0,3898,1,1745,811,50,50
0,4010,1,1570,551,50,50
0,4072,1,1623,607,50,50
0,4166,1,1615,602,50,50
0,4398,1,832,300,50,50
0,4400,2,909,137,50,50
0,4404,0,1549,524,50,50
0,4405,1,925,311,50,50
0,4406,1,904,319,50,50
0,4407,1,1530,525,50,50
0,4409,1,809,463,50,50
0,4411,1,842,503,50,50
0,4418,1,1554,488,50,50
0,4419,1,1659,462,50,50
0,4422,1,828,369,50,50
0,4432,1,833,227,50,50
0,4433,1,1134,872,50,50
0,4434,1,831,188,50,50
0,4436,1,803,209,50,50
1,2357,1,1589,471,50,50
1,3145,1,1568,416,50,50
1,3381,1,1638,621,50,50
1,3384,1,1547,370,50,50
1,3385,1,1573,483,50,50
1,3393,1,1597,590,50,50
1,3397,1,1684,643,50,50
1,3398,1,1764,709,50,50
1,3401,1,1480,487,50,50
1,3898,1,1740,814,50,50
1,4010,1,1573,551,50,50
1,4072,1,1624,607,50,50
1,4166,1,1614,602,50,50
1,4398,1,830,303,50,50
1,4400,2,910,134,50,50
1,4404,0,1550,520,50,50
1,4405,1,925,310,50,50
1,4406,1,904,319,50,50
1,4407,1,1530,525,50,50
1,4409,1,809,465,50,50
1,4411,1,843,507,50,50
1,4418,1,1553,489,50,50
1,4419,1,1658,463,50,50
1,4422,1,828,371,50,50
1,4432,1,833,228,50,50
1,4433,1,1129,863,50,50
1,4434,1,831,189,50,50
1,4436,1,803,209,50,50
2,2357,1,1589,471,50,50
2,3145,1,1568,416,50,50
2,3381,1,1638,621,50,50
2,3384,1,1547,370,50,50
2,3385,1,1573,483,50,50
2,3393,1,1597,590,50,50
2,3397,1,1684,643,50,50
2,3398,1,1764,709,50,50
2,3401,1,1480,487,50,50
2,3898,1,1738,815,50,50
2,4010,1,1574,552,50,50
2,4072,1,1624,608,50,50
2,4166,1,1614,601,50,50
2,4398,1,827,306,50,50
2,4400,2,911,130,50,50
2,4404,0,1550,518,50,50
2,4405,1,924,308,50,50
2,4406,1,904,317,50,50
2,4407,1,1530,525,50,50
2,4409,1,809,467,50,50
2,4411,1,843,511,50,50
2,4418,1,1553,490,50,50
2,4419,1,1658,464,50,50
2,4422,1,828,374,50,50
2,4432,1,836,229,50,50
2,4433,1,1123,854,50,50
2,4434,1,831,189,50,50
2,4436,1,803,209,50,50
2,4437,1,1040,184,50,50
2,4438,1,1604,701,50,50
2,4440,1,1669,442,50,50
2,4441,1,977,768,50,50
2,4442,1,1008,733,50,50
2,4443,1,836,888,50,50
2,4444,1,1663,742,50,50
2,4445,1,841,537,50,50
2,4446,1,1467,570,50,50
2,4447,1,1548,639,50,50
2,4448,1,1072,795,50,50
2,4449,1,1618,717,50,50
2,4450,1,1635,440,50,50
2,4451,1,1604,440,50,50
2,4452,1,1730,920,50,50
2,4453,1,1561,566,50,50
2,4454,1,1532,624,50,50
2,4455,1,1536,440,50,50
3,2357,1,1589,471,50,50
3,3145,1,1568,416,50,50
3,3381,1,1638,621,50,50
3,3384,1,1547,370,50,50
3,3385,1,1573,483,50,50
