frame,track_id,class,x_center,y_center,width,height
0,15358,1,726,536,50,50
0,15360,1,882,495,50,50
0,15365,2,813,545,50,50
0,15377,1,852,502,50,50
0,15389,1,792,479,50,50
0,15401,2,723,589,50,50
0,15404,1,618,680,50,50
0,15406,2,945,375,50,50
0,15408,1,772,522,50,50
0,15409,1,523,765,50,50
0,15412,1,432,821,50,50
0,15413,2,493,660,50,50
0,15415,1,291,921,50,50
0,15419,2,770,505,50,50
0,15420,1,306,852,50,50
0,15426,1,860,459,50,50
1,15358,1,723,538,50,50
1,15360,1,884,494,50,50
1,15365,2,816,543,50,50
1,15377,1,855,500,50,50
1,15389,1,789,481,50,50
1,15401,2,729,585,50,50
1,15404,1,623,677,50,50
1,15406,2,943,376,50,50
1,15408,1,768,524,50,50
1,15409,1,529,762,50,50
1,15412,1,438,817,50,50
1,15413,2,490,662,50,50
1,15415,1,296,918,50,50
1,15419,2,768,506,50,50
1,15420,1,316,847,50,50
1,15426,1,858,461,50,50
2,15358,1,720,540,50,50
2,15360,1,886,492,50,50
2,15365,2,818,541,50,50
2,15377,1,858,498,50,50
2,15389,1,786,482,50,50
2,15401,2,734,582,50,50
2,15404,1,628,674,50,50
2,15406,2,942,376,50,50
2,15408,1,765,526,50,50
2,15409,1,534,758,50,50
2,15412,1,445,813,50,50
2,15413,2,486,664,50,50
2,15415,1,301,914,50,50
2,15419,2,765,508,50,50
2,15420,1,326,841,50,50
2,15426,1,856,463,50,50
2,15430,1,963,304,50,50
3,15358,1,716,542,50,50
3,15360,1,888,491,50,50
3,15365,2,821,540,50,50
3,15377,1,861,496,50,50
3,15389,1,783,484,50,50
3,15401,2,740,578,50,50
3,15404,1,633,671,50,50
3,15406,2,940,377,50,50
3,15408,1,762,528,50,50
3,15409,1,539,755,50,50
3,15412,1,452,809,50,50
3,15413,2,482,666,50,50
3,15415,1,307,911,50,50
3,15419,2,763,509,50,50
3,15420,1,336,835,50,50
3,15426,1,853,465,50,50
3,15430,1,951,303,50,50
4,15358,1,713,544,50,50
4,15360,1,890,489,50,50
4,15365,2,823,538,50,50
4,15377,1,864,494,50,50
4,15389,1,780,486,50,50
4,15401,2,745,574,50,50
4,15404,1,638,668,50,50
4,15406,2,939,378,50,50
4,15408,1,759,530,50,50
4,15409,1,544,752,50,50
4,15412,1,458,805,50,50
4,15413,2,478,668,50,50
4,15415,1,312,907,50,50
4,15419,2,761,510,50,50
4,15420,1,346,829,50,50
