frame,track_id,class,x_center,y_center,width,height
0,10332,2,863,631,50,50
0,10427,1,951,487,50,50
0,10440,1,1554,174,50,50
0,10449,1,1503,203,50,50
0,10469,1,1612,119,50,50
0,10483,1,1554,181,50,50
0,10494,1,1520,203,50,50
0,10512,1,1230,318,50,50
0,10514,1,368,841,50,50
0,10524,1,1496,228,50,50
0,10531,1,1484,233,50,50
0,10532,0,1488,186,50,50
0,10538,1,810,576,50,50
0,10546,1,-179,1179,50,50
0,10559,1,569,757,50,50
0,10565,2,619,769,50,50
0,10566,1,1463,232,50,50
0,10567,1,1437,300,50,50
0,10588,1,1567,160,50,50
0,10597,1,1311,380,50,50
0,10599,0,42,598,50,50
0,10602,1,865,573,50,50
0,10615,1,1604,133,50,50
0,10617,2,1301,359,50,50
0,10625,1,1216,463,50,50
0,10631,2,1199,366,50,50
0,10645,1,988,612,50,50
0,10647,1,1484,215,50,50
0,10649,1,1359,240,50,50
0,10650,1,1459,257,50,50
0,10654,1,1220,333,50,50
0,10657,1,856,776,50,50
0,10662,1,1308,266,50,50
0,10663,1,1566,102,50,50
1,10332,2,863,631,50,50
1,10427,1,948,490,50,50
1,10440,1,1555,173,50,50
1,10449,1,1503,205,50,50
1,10469,1,1613,118,50,50
1,10483,1,1554,180,50,50
1,10494,1,1520,202,50,50
1,10512,1,1228,319,50,50
1,10514,1,355,849,50,50
1,10524,1,1497,227,50,50
1,10531,1,1482,236,50,50
1,10532,0,1488,185,50,50
1,10538,1,805,579,50,50
1,10546,1,-191,1187,50,50
1,10559,1,558,761,50,50
1,10565,2,609,775,50,50
1,10566,1,1464,231,50,50
1,10567,1,1438,299,50,50
1,10588,1,1567,159,50,50
1,10597,1,1313,378,50,50
1,10599,0,42,598,50,50
1,10602,1,859,576,50,50
1,10615,1,1604,133,50,50
1,10617,2,1303,357,50,50
1,10625,1,1220,460,50,50
1,10631,2,1196,368,50,50
1,10645,1,997,605,50,50
1,10647,1,1484,214,50,50
1,10649,1,1359,239,50,50
1,10650,1,1460,256,50,50
1,10654,1,1218,333,50,50
1,10657,1,867,768,50,50
1,10662,1,1305,266,50,50
1,10663,1,1565,101,50,50
2,10332,2,863,631,50,50
2,10427,1,944,492,50,50
2,10440,1,1556,173,50,50
2,10449,1,1503,207,50,50
2,10469,1,1614,117,50,50
2,10483,1,1554,180,50,50
2,10494,1,1521,202,50,50
2,10512,1,1227,320,50,50
2,10514,1,344,857,50,50
2,10524,1,1498,226,50,50
2,10531,1,1480,238,50,50
2,10532,0,1488,185,50,50
2,10538,1,800,582,50,50
2,10546,1,-202,1195,50,50
2,10559,1,547,767,50,50
2,10565,2,598,782,50,50
2,10566,1,1465,230,50,50
2,10567,1,1439,298,50,50
2,10588,1,1568,158,50,50
2,10597,1,1315,377,50,50
2,10599,0,42,598,50,50
2,10602,1,854,580,50,50
2,10615,1,1604,132,50,50
2,10617,2,1306,355,50,50
2,10625,1,1223,457,50,50
2,10631,2,1194,370,50,50
2,10645,1,1006,597,50,50
2,10647,1,1485,212,50,50
2,10649,1,1358,239,50,50
2,10650,1,1461,255,50,50
2,10654,1,1217,334,50,50
2,10657,1,877,759,50,50
2,10662,1,1304,266,50,50
2,10663,1,1565,101,50,50
2,10670,1,745,731,50,50
2,10671,2,621,665,50,50
2,10672,1,746,620,50,50
2,10673,1,737,592,50,50
2,10674,1,1259,294,50,50
2,10675,1,1225,381,50,50
2,10676,1,361,1061,50,50
3,10332,2,863,631,50,50
3,10427,1,941,494,50,50
3,10440,1,1556,172,50,50
3,10449,1,1502,209,50,50
3,10469,1,1615,116,50,50
3,10483,1,1554,180,50,50
3,10494,1,1522,201,50,50
3,10512,0,1227,302,50,50
3,10514,1,333,864,50,50
3,10524,1,1499,226,50,50
3,10531,1,1478,240,50,50
3,10532,0,1489,185,50,50
3,10538,1,795,585,50,50
3,10546,1,-214,1203,50,50
3,10559,1,537,773,50,50
3,10565,2,588,789,50,50
3,10566,1,1466,229,50,50
3,10567,1,1440,297,50,50
3,10588,1,1568,156,50,50
3,10597,1,1317,375,50,50
3,10599,0,42,598,50,50
3,10602,1,848,583,50,50
3,10615,1,1604,132,50,50
3,10617,2,1309,352,50,50
3,10625,1,1227,453,50,50
3,10631,2,1191,371,50,50
3,10645,1,1016,590,50,50
3,10647,1,1486,211,50,50
3,10649,1,1358,240,50,50
3,10650,1,1462,254,50,50
3,10654,1,1215,336,50,50
3,10657,1,888,751,50,50
3,10662,1,1303,267,50,50
3,10663,1,1565,101,50,50
3,10670,1,754,724,50,50
3,10671,2,614,669,50,50
3,10672,1,740,624,50,50
3,10673,1,731,595,50,50
3,10674,1,1258,295,50,50
3,10675,1,1227,379,50,50
3,10676,1,382,1056,50,50
4,10332,2,863,631,50,50
4,10427,1,937,496,50,50
4,10440,1,1557,171,50,50
4,10449,1,1502,211,50,50
4,10469,1,1616,115,50,50
4,10483,1,1555,180,50,50
4,10494,1,1522,201,50,50
4,10512,2,1226,301,50,50
4,10514,1,321,870,50,50
4,10524,1,1500,225,50,50
4,10531,1,1477,243,50,50
4,10532,0,1489,185,50,50
4,10538,1,790,588,50,50
4,10546,1,-226,1210,50,50
4,10559,1,525,780,50,50
4,10565,2,577,795,50,50
4,10566,1,1467,228,50,50
4,10567,1,1441,296,50,50
4,10588,1,1569,155,50,50
4,10597,1,1319,373,50,50
4,10599,0,42,598,50,50
4,10602,1,843,586,50,50
4,10615,1,1604,132,50,50
4,10617,2,1312,350,50,50
4,10625,1,1230,450,50,50
4,10631,2,1188,373,50,50
4,10645,1,1025,583,50,50
4,10647,1,1487,210,50,50
4,10649,1,1359,240,50,50
4,10650,1,1463,253,50,50
4,10654,1,1213,337,50,50
4,10657,1,898,743,50,50
4,10662,1,1302,268,50,50
4,10663,1,1565,101,50,50
4,10670,1,764,718,50,50
4,10671,2,607,674,50,50
4,10672,1,734,629,50,50
4,10673,1,725,598,50,50
4,10674,1,1256,295,50,50
4,10675,2,1229,378,50,50
4,10676,1,403,1050,50,50
5,10332,2,863,631,50,50
5,10427,1,934,498,50,50
5,10440,1,1558,171,50,50
5,10449,1,1502,213,50,50
5,10469,1,1618,114,50,50
5,10483,1,1555,180,50,50
5,10494,1,1523,200,50,50
5,10512,2,1225,301,50,50
5,10514,1,310,877,50,50
5,10524,1,1501,224,50,50
5,10531,1,1475,245,50,50
5,10532,0,1490,185,50,50
