frame,track_id,class,x_center,y_center,width,height
0,13354,1,71,961,50,50
0,13401,1,393,766,50,50
0,13431,1,96,915,50,50
0,13452,2,857,468,50,50
0,13471,1,938,413,50,50
0,13489,1,860,467,50,50
0,13490,2,668,593,50,50
0,13491,1,742,566,50,50
0,13492,2,1029,363,50,50
0,13496,2,1018,458,50,50
0,13514,1,959,501,50,50
0,13526,2,955,481,50,50
0,13532,1,918,487,50,50
0,13540,2,964,415,50,50
0,13559,1,1040,430,50,50
0,13560,1,922,522,50,50
0,13579,1,611,746,50,50
0,13587,1,395,871,50,50
0,13592,0,1137,318,50,50
0,13593,1,670,592,50,50
0,13595,1,1287,184,50,50
1,13354,1,61,967,50,50
1,13401,1,386,771,50,50
1,13431,1,88,920,50,50
1,13452,2,855,470,50,50
1,13471,1,936,414,50,50
1,13489,1,858,469,50,50
1,13490,2,664,596,50,50
1,13491,1,736,570,50,50
1,13492,2,1027,364,50,50
1,13496,2,1019,457,50,50
1,13514,1,961,499,50,50
1,13526,2,958,479,50,50
1,13532,1,921,485,50,50
1,13540,2,963,416,50,50
1,13559,1,1042,430,50,50
1,13560,1,923,522,50,50
1,13579,1,618,741,50,50
1,13587,1,406,863,50,50
1,13592,0,1138,317,50,50
1,13593,1,667,595,50,50
1,13595,1,1287,184,50,50
2,13354,1,51,973,50,50
2,13401,1,380,775,50,50
2,13431,1,79,926,50,50
2,13452,2,853,472,50,50
2,13471,1,934,416,50,50
2,13489,1,856,471,50,50
2,13490,2,660,599,50,50
2,13491,1,733,573,50,50
2,13492,2,1026,364,50,50
2,13496,2,1021,455,50,50
2,13514,1,963,498,50,50
2,13526,2,961,476,50,50
2,13532,1,924,482,50,50
2,13540,2,962,418,50,50
2,13559,1,1044,430,50,50
2,13560,1,925,520,50,50
2,13579,1,626,735,50,50
2,13587,1,417,856,50,50
2,13592,0,1140,316,50,50
2,13593,1,663,598,50,50
2,13595,1,1287,184,50,50
2,13597,1,576,795,50,50
2,13598,1,593,758,50,50
2,13599,1,265,849,50,50
2,13600,1,544,762,50,50
2,13601,1,569,672,50,50
2,13603,1,873,536,50,50
2,13605,1,882,566,50,50
2,13608,1,360,820,50,50
2,13609,1,289,924,50,50
3,13354,1,41,979,50,50
3,13401,1,373,779,50,50
3,13431,1,71,931,50,50
3,13452,2,850,473,50,50
3,13471,1,932,417,50,50
3,13489,1,854,473,50,50
3,13490,2,655,602,50,50
3,13491,1,728,576,50,50
3,13492,2,1024,365,50,50
3,13496,2,1023,454,50,50
3,13514,1,965,496,50,50
3,13526,2,964,474,50,50
3,13532,1,927,480,50,50
3,13540,2,961,419,50,50
3,13559,1,1046,429,50,50
3,13560,1,927,517,50,50
3,13579,1,633,730,50,50
3,13587,1,428,848,50,50
3,13592,0,1141,315,50,50
3,13593,1,659,600,50,50
3,13595,1,1287,184,50,50
3,13597,1,582,792,50,50
3,13598,1,599,754,50,50
3,13599,1,261,852,50,50
3,13600,1,550,759,50,50
3,13601,1,563,675,50,50
3,13603,1,877,533,50,50
3,13605,2,884,564,50,50
3,13608,1,349,826,50,50
3,13609,1,299,917,50,50
4,13354,1,30,986,50,50
4,13401,1,366,783,50,50
4,13431,1,62,936,50,50
4,13452,2,848,475,50,50
4,13471,1,930,418,50,50
4,13489,1,852,475,50,50
4,13490,2,651,605,50,50
4,13491,1,723,579,50,50
4,13492,2,1022,366,50,50
4,13496,2,1024,453,50,50
4,13514,1,967,495,50,50
4,13526,2,966,472,50,50
4,13532,1,931,478,50,50
4,13540,2,961,421,50,50
4,13559,1,1046,427,50,50
4,13560,1,928,516,50,50
4,13579,1,640,725,50,50
4,13587,1,439,841,50,50
4,13592,0,1142,314,50,50
4,13593,1,655,603,50,50
4,13595,1,1287,184,50,50
4,13597,1,587,788,50,50
4,13598,1,604,751,50,50
4,13599,1,251,857,50,50
4,13600,1,554,756,50,50
4,13601,1,559,678,50,50
4,13603,2,880,531,50,50
4,13605,2,888,562,50,50
4,13608,1,340,832,50,50
4,13609,1,309,911,50,50
4,13612,1,697,661,50,50
5,13354,1,20,992,49,50
5,13401,1,359,788,50,50
5,13431,1,53,941,50,50
5,13452,2,845,477,50,50
5,13471,1,928,420,50,50
5,13489,2,874,488,50,50
5,13490,2,646,608,50,50
5,13491,1,721,580,50,50
5,13492,2,1021,366,50,50
5,13496,2,1026,451,50,50
5,13514,1,969,493,50,50
5,13526,2,969,469,50,50
5,13532,1,934,475,50,50
5,13540,2,960,422,50,50
5,13559,1,1048,426,50,50
5,13560,1,931,514,50,50
5,13579,1,647,719,50,50
5,13587,1,450,833,50,50
5,13592,0,1144,313,50,50
5,13593,1,652,606,50,50
5,13595,1,1287,185,50,50
5,13597,1,591,785,50,50
5,13598,1,608,748,50,50
